n_hor,n_ver,n_tot,eta,S
300,26,326,0.63671875,0.8404908
316,15,331,0.64648438,0.90936556
286,27,313,0.61132812,0.82747604
275,44,319,0.62304688,0.72413793
291,35,326,0.63671875,0.78527607
317,30,347,0.67773438,0.82708934
319,9,328,0.640625,0.94512195
321,5,326,0.63671875,0.96932515
325,12,337,0.65820312,0.92878338
316,6,322,0.62890625,0.96273292
303,28,331,0.64648438,0.83081571
312,18,330,0.64453125,0.89090909
294,36,330,0.64453125,0.78181818
257,70,327,0.63867188,0.57186544
288,42,330,0.64453125,0.74545455
307,30,337,0.65820312,0.82195846
307,25,332,0.6484375,0.84939759
310,31,341,0.66601562,0.81818182
320,17,337,0.65820312,0.89910979
314,17,331,0.64648438,0.89728097
331,6,337,0.65820312,0.96439169
334,17,351,0.68554688,0.9031339
321,10,331,0.64648438,0.93957704
325,3,328,0.640625,0.98170732
322,16,338,0.66015625,0.90532544
316,19,335,0.65429688,0.88656716
298,39,337,0.65820312,0.76854599
323,14,337,0.65820312,0.91691395
330,12,342,0.66796875,0.92982456
328,11,339,0.66210938,0.93510324
318,7,325,0.63476562,0.95692308
281,43,324,0.6328125,0.7345679
327,11,338,0.66015625,0.93491124
314,17,331,0.64648438,0.89728097
301,28,329,0.64257812,0.82978723
304,20,324,0.6328125,0.87654321
325,16,341,0.66601562,0.90615836
324,6,330,0.64453125,0.96363636
292,43,335,0.65429688,0.74328358
270,64,334,0.65234375,0.61676647
274,69,343,0.66992188,0.59766764
322,18,340,0.6640625,0.89411765
338,1,339,0.66210938,0.99410029
331,0,331,0.64648438,1
315,14,329,0.64257812,0.91489362
305,13,318,0.62109375,0.91823899
332,2,334,0.65234375,0.98802395
339,9,348,0.6796875,0.94827586
334,10,344,0.671875,0.94186047
303,26,329,0.64257812,0.84194529
294,20,314,0.61328125,0.87261146
311,16,327,0.63867188,0.90214067
341,6,347,0.67773438,0.96541787
299,30,329,0.64257812,0.81762918
312,23,335,0.65429688,0.86268657
284,37,321,0.62695312,0.7694704
283,35,318,0.62109375,0.77987421
322,18,340,0.6640625,0.89411765
329,7,336,0.65625,0.95833333
335,5,340,0.6640625,0.97058824
342,2,344,0.671875,0.98837209
326,5,331,0.64648438,0.96978852
305,27,332,0.6484375,0.8373494
303,29,332,0.6484375,0.8253012
302,27,329,0.64257812,0.83586626
296,40,336,0.65625,0.76190476
297,22,319,0.62304688,0.86206897
330,4,334,0.65234375,0.9760479
279,42,321,0.62695312,0.73831776
286,47,333,0.65039062,0.71771772
310,23,333,0.65039062,0.86186186
303,32,335,0.65429688,0.80895522
296,32,328,0.640625,0.80487805
324,15,339,0.66210938,0.91150442
320,13,333,0.65039062,0.92192192
339,0,339,0.66210938,1
340,0,340,0.6640625,1
308,20,328,0.640625,0.87804878
299,29,328,0.640625,0.82317073
336,0,336,0.65625,1
316,15,331,0.64648438,0.90936556
324,12,336,0.65625,0.92857143
343,1,344,0.671875,0.99418605
329,6,335,0.65429688,0.9641791
306,25,331,0.64648438,0.8489426
321,16,337,0.65820312,0.90504451
335,2,337,0.65820312,0.98813056
310,22,332,0.6484375,0.86746988
346,0,346,0.67578125,1
310,10,320,0.625,0.9375
323,9,332,0.6484375,0.94578313
340,2,342,0.66796875,0.98830409
325,3,328,0.640625,0.98170732
330,12,342,0.66796875,0.92982456
352,0,352,0.6875,1
326,7,333,0.65039062,0.95795796
328,9,337,0.65820312,0.94658754
337,9,346,0.67578125,0.94797688
318,10,328,0.640625,0.93902439
320,24,344,0.671875,0.86046512
320,17,337,0.65820312,0.89910979
278,41,319,0.62304688,0.74294671
303,38,341,0.66601562,0.7771261
243,64,307,0.59960938,0.58306189
263,69,332,0.6484375,0.58433735
250,69,319,0.62304688,0.56739812
239,88,327,0.63867188,0.4617737
268,64,332,0.6484375,0.61445783
256,72,328,0.640625,0.56097561
306,34,340,0.6640625,0.8
337,16,353,0.68945312,0.90934844
306,17,323,0.63085938,0.89473684
339,1,340,0.6640625,0.99411765
316,11,327,0.63867188,0.93272171
329,4,333,0.65039062,0.97597598
327,11,338,0.66015625,0.93491124
324,13,337,0.65820312,0.92284866
284,45,329,0.64257812,0.72644377
301,30,331,0.64648438,0.81873112
298,36,334,0.65234375,0.78443114
303,32,335,0.65429688,0.80895522
345,7,352,0.6875,0.96022727
315,19,334,0.65234375,0.88622754
306,25,331,0.64648438,0.8489426
305,23,328,0.640625,0.8597561
335,17,352,0.6875,0.90340909
344,1,345,0.67382812,0.9942029
319,17,336,0.65625,0.89880952
335,8,343,0.66992188,0.95335277
328,6,334,0.65234375,0.96407186
332,7,339,0.66210938,0.95870206
325,1,326,0.63671875,0.99386503
332,13,345,0.67382812,0.92463768
345,8,353,0.68945312,0.95467422
324,17,341,0.66601562,0.90029326
292,36,328,0.640625,0.7804878
333,7,340,0.6640625,0.95882353
331,11,342,0.66796875,0.93567251
328,2,330,0.64453125,0.98787879
309,21,330,0.64453125,0.87272727
298,32,330,0.64453125,0.80606061
288,44,332,0.6484375,0.73493976
260,72,332,0.6484375,0.56626506
204,112,316,0.6171875,0.29113924
209,117,326,0.63671875,0.28220859
213,114,327,0.63867188,0.30275229
212,108,320,0.625,0.325
173,145,318,0.62109375,0.088050314
187,141,328,0.640625,0.1402439
146,164,310,0.60546875,-0.058064516
130,183,313,0.61132812,-0.16932907
84,250,334,0.65234375,-0.49700599
80,247,327,0.63867188,-0.51070336
83,243,326,0.63671875,-0.49079755
152,179,331,0.64648438,-0.081570997
93,222,315,0.61523438,-0.40952381
91,255,346,0.67578125,-0.47398844
89,232,321,0.62695312,-0.44548287
82,249,331,0.64648438,-0.50453172
129,205,334,0.65234375,-0.22754491
129,199,328,0.640625,-0.21341463
164,160,324,0.6328125,0.012345679
190,148,338,0.66015625,0.12426036
196,138,334,0.65234375,0.17365269
190,137,327,0.63867188,0.16207951
193,131,324,0.6328125,0.19135802
206,118,324,0.6328125,0.27160494
202,122,324,0.6328125,0.24691358
255,64,319,0.62304688,0.59874608
298,32,330,0.64453125,0.80606061
274,57,331,0.64648438,0.65558912
274,55,329,0.64257812,0.6656535
273,53,326,0.63671875,0.67484663
254,67,321,0.62695312,0.58255452
231,85,316,0.6171875,0.46202532
249,75,324,0.6328125,0.53703704
253,72,325,0.63476562,0.55692308
290,37,327,0.63867188,0.77370031
319,12,331,0.64648438,0.92749245
337,8,345,0.67382812,0.95362319
319,22,341,0.66601562,0.87096774
323,8,331,0.64648438,0.95166163
305,14,319,0.62304688,0.91222571
285,31,316,0.6171875,0.80379747
317,18,335,0.65429688,0.89253731
304,21,325,0.63476562,0.87076923
337,3,340,0.6640625,0.98235294
325,10,335,0.65429688,0.94029851
294,45,339,0.66210938,0.73451327
262,70,332,0.6484375,0.57831325
265,69,334,0.65234375,0.58682635
284,49,333,0.65039062,0.70570571
288,33,321,0.62695312,0.79439252
310,15,325,0.63476562,0.90769231
324,11,335,0.65429688,0.93432836
308,16,324,0.6328125,0.90123457
300,42,342,0.66796875,0.75438596
271,52,323,0.63085938,0.67801858
260,74,334,0.65234375,0.55688623
276,54,330,0.64453125,0.67272727
297,39,336,0.65625,0.76785714
342,1,343,0.66992188,0.9941691
318,20,338,0.66015625,0.8816568
336,9,345,0.67382812,0.94782609
323,5,328,0.640625,0.9695122
326,8,334,0.65234375,0.95209581
322,10,332,0.6484375,0.93975904
348,2,350,0.68359375,0.98857143
319,12,331,0.64648438,0.92749245
300,31,331,0.64648438,0.81268882
319,15,334,0.65234375,0.91017964
341,2,343,0.66992188,0.98833819
310,5,315,0.61523438,0.96825397
285,35,320,0.625,0.78125
331,12,343,0.66992188,0.93002915
328,7,335,0.65429688,0.95820896
347,5,352,0.6875,0.97159091
326,9,335,0.65429688,0.94626866
333,18,351,0.68554688,0.8974359
308,23,331,0.64648438,0.86102719
294,29,323,0.63085938,0.82043344
319,12,331,0.64648438,0.92749245
318,15,333,0.65039062,0.90990991
326,5,331,0.64648438,0.96978852
322,2,324,0.6328125,0.98765432
344,0,344,0.671875,1
301,32,333,0.65039062,0.80780781
302,22,324,0.6328125,0.86419753
303,20,323,0.63085938,0.87616099
332,6,338,0.66015625,0.96449704
320,10,330,0.64453125,0.93939394
328,5,333,0.65039062,0.96996997
320,10,330,0.64453125,0.93939394
331,2,333,0.65039062,0.98798799
327,14,341,0.66601562,0.91788856
308,33,341,0.66601562,0.80645161
283,40,323,0.63085938,0.75232198
294,40,334,0.65234375,0.76047904
310,13,323,0.63085938,0.91950464
325,11,336,0.65625,0.93452381
320,23,343,0.66992188,0.86588921
332,1,333,0.65039062,0.99399399
332,5,337,0.65820312,0.97032641
304,25,329,0.64257812,0.84802432
342,0,342,0.66796875,1
331,0,331,0.64648438,1
345,5,350,0.68359375,0.97142857
324,13,337,0.65820312,0.92284866
288,40,328,0.640625,0.75609756
267,57,324,0.6328125,0.64814815
270,55,325,0.63476562,0.66153846
289,53,342,0.66796875,0.69005848
244,87,331,0.64648438,0.47432024
216,90,306,0.59765625,0.41176471
255,68,323,0.63085938,0.57894737
258,76,334,0.65234375,0.54491018
275,52,327,0.63867188,0.68195719
290,48,338,0.66015625,0.71597633
310,31,341,0.66601562,0.81818182
291,42,333,0.65039062,0.74774775
334,14,348,0.6796875,0.91954023
323,10,333,0.65039062,0.93993994
336,4,340,0.6640625,0.97647059
317,23,340,0.6640625,0.86470588
300,28,328,0.640625,0.82926829
279,38,317,0.61914062,0.76025237
282,41,323,0.63085938,0.74613003
295,40,335,0.65429688,0.76119403
299,35,334,0.65234375,0.79041916
311,16,327,0.63867188,0.90214067
320,15,335,0.65429688,0.91044776
283,30,313,0.61132812,0.80830671
293,33,326,0.63671875,0.79754601
330,5,335,0.65429688,0.97014925
322,1,323,0.63085938,0.99380805
337,2,339,0.66210938,0.98820059
328,17,345,0.67382812,0.90144928
332,4,336,0.65625,0.97619048
306,23,329,0.64257812,0.86018237
326,6,332,0.6484375,0.96385542
321,10,331,0.64648438,0.93957704
325,15,340,0.6640625,0.91176471
294,39,333,0.65039062,0.76576577
255,64,319,0.62304688,0.59874608
299,30,329,0.64257812,0.81762918
313,21,334,0.65234375,0.8742515
328,5,333,0.65039062,0.96996997
325,5,330,0.64453125,0.96969697
323,11,334,0.65234375,0.93413174
323,12,335,0.65429688,0.92835821
323,5,328,0.640625,0.9695122
287,31,318,0.62109375,0.80503145
321,11,332,0.6484375,0.93373494
319,21,340,0.6640625,0.87647059
312,15,327,0.63867188,0.90825688
337,1,338,0.66015625,0.99408284
321,11,332,0.6484375,0.93373494
328,11,339,0.66210938,0.93510324
310,31,341,0.66601562,0.81818182
330,7,337,0.65820312,0.95845697
327,6,333,0.65039062,0.96396396
337,7,344,0.671875,0.95930233
295,19,314,0.61328125,0.87898089
306,15,321,0.62695312,0.90654206
338,3,341,0.66601562,0.98240469
341,0,341,0.66601562,1
311,23,334,0.65234375,0.86227545
307,19,326,0.63671875,0.88343558
314,21,335,0.65429688,0.87462687
321,7,328,0.640625,0.95731707
338,1,339,0.66210938,0.99410029
315,23,338,0.66015625,0.86390533
340,1,341,0.66601562,0.9941349
324,7,331,0.64648438,0.95770393
348,0,348,0.6796875,1
314,12,326,0.63671875,0.92638037
287,38,325,0.63476562,0.76615385
274,61,335,0.65429688,0.6358209
240,87,327,0.63867188,0.46788991
223,103,326,0.63671875,0.36809816
205,129,334,0.65234375,0.22754491
201,124,325,0.63476562,0.23692308
199,125,324,0.6328125,0.22839506
201,123,324,0.6328125,0.24074074
231,101,332,0.6484375,0.39156627
174,148,322,0.62890625,0.080745342
240,91,331,0.64648438,0.45015106
273,54,327,0.63867188,0.66972477
273,60,333,0.65039062,0.63963964
268,65,333,0.65039062,0.60960961
280,46,326,0.63671875,0.71779141
306,37,343,0.66992188,0.78425656
317,18,335,0.65429688,0.89253731
337,5,342,0.66796875,0.97076023
300,19,319,0.62304688,0.88087774
328,6,334,0.65234375,0.96407186
332,8,340,0.6640625,0.95294118
313,19,332,0.6484375,0.88554217
310,16,326,0.63671875,0.90184049
314,29,343,0.66992188,0.83090379
276,56,332,0.6484375,0.6626506
282,45,327,0.63867188,0.72477064
273,35,308,0.6015625,0.77272727
338,0,338,0.66015625,1
273,45,318,0.62109375,0.71698113
292,43,335,0.65429688,0.74328358
287,41,328,0.640625,0.75
334,3,337,0.65820312,0.98219585
321,24,345,0.67382812,0.86086957
321,25,346,0.67578125,0.85549133
312,17,329,0.64257812,0.89665653
325,14,339,0.66210938,0.91740413
355,0,355,0.69335938,1
342,6,348,0.6796875,0.96551724
335,4,339,0.66210938,0.97640118
275,56,331,0.64648438,0.66163142
319,20,339,0.66210938,0.8820059
313,5,318,0.62109375,0.96855346
334,0,334,0.65234375,1
322,11,333,0.65039062,0.93393393
338,7,345,0.67382812,0.95942029
343,5,348,0.6796875,0.97126437
319,9,328,0.640625,0.94512195
339,0,339,0.66210938,1
309,28,337,0.65820312,0.83382789
316,6,322,0.62890625,0.96273292
314,9,323,0.63085938,0.94427245
311,25,336,0.65625,0.85119048
284,54,338,0.66015625,0.68047337
256,69,325,0.63476562,0.57538462
271,61,332,0.6484375,0.63253012
275,52,327,0.63867188,0.68195719
290,43,333,0.65039062,0.74174174
264,59,323,0.63085938,0.63467492
282,50,332,0.6484375,0.69879518
269,59,328,0.640625,0.6402439
276,57,333,0.65039062,0.65765766
249,62,311,0.60742188,0.60128617
262,78,340,0.6640625,0.54117647
244,79,323,0.63085938,0.51083591
270,46,316,0.6171875,0.70886076
299,36,335,0.65429688,0.78507463
318,17,335,0.65429688,0.89850746
309,19,328,0.640625,0.88414634
332,12,344,0.671875,0.93023256
325,20,345,0.67382812,0.88405797
320,4,324,0.6328125,0.97530864
320,12,332,0.6484375,0.92771084
306,22,328,0.640625,0.86585366
337,10,347,0.67773438,0.94236311
323,22,345,0.67382812,0.87246377
314,19,333,0.65039062,0.88588589
317,20,337,0.65820312,0.88130564
316,14,330,0.64453125,0.91515152
292,33,325,0.63476562,0.79692308
280,47,327,0.63867188,0.71253823
294,33,327,0.63867188,0.79816514
313,13,326,0.63671875,0.9202454
320,15,335,0.65429688,0.91044776
347,1,348,0.6796875,0.99425287
313,17,330,0.64453125,0.8969697
315,19,334,0.65234375,0.88622754
297,39,336,0.65625,0.76785714
288,37,325,0.63476562,0.77230769
308,25,333,0.65039062,0.84984985
310,22,332,0.6484375,0.86746988
315,24,339,0.66210938,0.85840708
335,0,335,0.65429688,1
302,31,333,0.65039062,0.81381381
322,18,340,0.6640625,0.89411765
327,10,337,0.65820312,0.94065282
351,0,351,0.68554688,1
327,12,339,0.66210938,0.92920354
279,38,317,0.61914062,0.76025237
304,20,324,0.6328125,0.87654321
321,22,343,0.66992188,0.87172012
325,5,330,0.64453125,0.96969697
327,5,332,0.6484375,0.96987952
326,19,345,0.67382812,0.88985507
276,61,337,0.65820312,0.6379822
320,14,334,0.65234375,0.91616766
325,8,333,0.65039062,0.95195195
318,15,333,0.65039062,0.90990991
316,24,340,0.6640625,0.85882353
289,41,330,0.64453125,0.75151515
326,8,334,0.65234375,0.95209581
317,12,329,0.64257812,0.92705167
299,32,331,0.64648438,0.80664653
326,10,336,0.65625,0.94047619
308,7,315,0.61523438,0.95555556
318,20,338,0.66015625,0.8816568
339,2,341,0.66601562,0.98826979
341,0,341,0.66601562,1
319,21,340,0.6640625,0.87647059
271,51,322,0.62890625,0.68322981
321,18,339,0.66210938,0.89380531
299,29,328,0.640625,0.82317073
302,30,332,0.6484375,0.81927711
312,13,325,0.63476562,0.92
308,16,324,0.6328125,0.90123457
303,23,326,0.63671875,0.85889571
318,26,344,0.671875,0.84883721
331,7,338,0.66015625,0.95857988
328,12,340,0.6640625,0.92941176
273,52,325,0.63476562,0.68
275,55,330,0.64453125,0.66666667
275,45,320,0.625,0.71875
237,91,328,0.640625,0.44512195
243,91,334,0.65234375,0.45508982
277,51,328,0.640625,0.68902439
280,53,333,0.65039062,0.68168168
296,31,327,0.63867188,0.81039755
328,5,333,0.65039062,0.96996997
331,7,338,0.66015625,0.95857988
325,2,327,0.63867188,0.98776758
320,7,327,0.63867188,0.95718654
344,6,350,0.68359375,0.96571429
311,20,331,0.64648438,0.87915408
277,43,320,0.625,0.73125
249,76,325,0.63476562,0.53230769
234,89,323,0.63085938,0.44891641
254,74,328,0.640625,0.54878049
270,64,334,0.65234375,0.61676647
271,64,335,0.65429688,0.61791045
258,65,323,0.63085938,0.59752322
289,50,339,0.66210938,0.70501475
280,46,326,0.63671875,0.71779141
263,67,330,0.64453125,0.59393939
308,28,336,0.65625,0.83333333
339,0,339,0.66210938,1
330,13,343,0.66992188,0.92419825
311,19,330,0.64453125,0.88484848
299,42,341,0.66601562,0.75366569
265,61,326,0.63671875,0.62576687
316,21,337,0.65820312,0.87537092
306,27,333,0.65039062,0.83783784
299,29,328,0.640625,0.82317073
306,29,335,0.65429688,0.82686567
309,27,336,0.65625,0.83928571
293,28,321,0.62695312,0.82554517
289,29,318,0.62109375,0.81761006
315,18,333,0.65039062,0.89189189
321,1,322,0.62890625,0.99378882
292,26,318,0.62109375,0.83647799
255,59,314,0.61328125,0.62420382
278,53,331,0.64648438,0.67975831
297,35,332,0.6484375,0.78915663
299,39,338,0.66015625,0.76923077
288,54,342,0.66796875,0.68421053
266,60,326,0.63671875,0.63190184
328,13,341,0.66601562,0.92375367
295,42,337,0.65820312,0.75074184
311,17,328,0.640625,0.89634146
312,15,327,0.63867188,0.90825688
314,7,321,0.62695312,0.95638629
330,11,341,0.66601562,0.93548387
302,19,321,0.62695312,0.88161994
329,6,335,0.65429688,0.9641791
322,14,336,0.65625,0.91666667
323,12,335,0.65429688,0.92835821
328,14,342,0.66796875,0.91812865
326,17,343,0.66992188,0.90087464
330,8,338,0.66015625,0.95266272
336,11,347,0.67773438,0.93659942
318,12,330,0.64453125,0.92727273
331,10,341,0.66601562,0.94134897
329,1,330,0.64453125,0.99393939
320,5,325,0.63476562,0.96923077
336,0,336,0.65625,1
321,17,338,0.66015625,0.89940828
288,41,329,0.64257812,0.75075988
283,53,336,0.65625,0.68452381
295,29,324,0.6328125,0.82098765
304,32,336,0.65625,0.80952381
300,32,332,0.6484375,0.80722892
310,13,323,0.63085938,0.91950464
336,1,337,0.65820312,0.99406528
325,6,331,0.64648438,0.96374622
284,47,331,0.64648438,0.71601208
265,67,332,0.6484375,0.59638554
278,45,323,0.63085938,0.72136223
295,35,330,0.64453125,0.78787879
267,52,319,0.62304688,0.67398119
245,78,323,0.63085938,0.51702786
197,124,321,0.62695312,0.22741433
235,89,324,0.6328125,0.45061728
270,59,329,0.64257812,0.64133739
313,18,331,0.64648438,0.89123867
298,35,333,0.65039062,0.78978979
285,47,332,0.6484375,0.71686747
292,37,329,0.64257812,0.77507599
253,79,332,0.6484375,0.52409639
292,38,330,0.64453125,0.76969697
318,28,346,0.67578125,0.83815029
259,63,322,0.62890625,0.60869565
307,25,332,0.6484375,0.84939759
298,30,328,0.640625,0.81707317
319,21,340,0.6640625,0.87647059
309,19,328,0.640625,0.88414634
334,0,334,0.65234375,1
341,15,356,0.6953125,0.91573034
285,39,324,0.6328125,0.75925926
316,21,337,0.65820312,0.87537092
316,22,338,0.66015625,0.86982249
288,54,342,0.66796875,0.68421053
273,56,329,0.64257812,0.65957447
295,40,335,0.65429688,0.76119403
315,18,333,0.65039062,0.89189189
323,24,347,0.67773438,0.86167147
334,5,339,0.66210938,0.97050147
330,1,331,0.64648438,0.9939577
319,7,326,0.63671875,0.95705521
318,17,335,0.65429688,0.89850746
335,3,338,0.66015625,0.98224852
315,16,331,0.64648438,0.90332326
319,14,333,0.65039062,0.91591592
333,7,340,0.6640625,0.95882353
324,17,341,0.66601562,0.90029326
332,15,347,0.67773438,0.91354467
324,3,327,0.63867188,0.98165138
290,25,315,0.61523438,0.84126984
299,32,331,0.64648438,0.80664653
323,10,333,0.65039062,0.93993994
306,26,332,0.6484375,0.84337349
314,17,331,0.64648438,0.89728097
304,26,330,0.64453125,0.84242424
337,5,342,0.66796875,0.97076023
334,8,342,0.66796875,0.95321637
332,9,341,0.66601562,0.94721408
341,1,342,0.66796875,0.99415205
284,30,314,0.61328125,0.8089172
303,28,331,0.64648438,0.83081571
290,39,329,0.64257812,0.76291793
292,41,333,0.65039062,0.75375375
316,24,340,0.6640625,0.85882353
278,50,328,0.640625,0.69512195
292,34,326,0.63671875,0.79141104
287,32,319,0.62304688,0.79937304
337,7,344,0.671875,0.95930233
326,4,330,0.64453125,0.97575758
319,24,343,0.66992188,0.86005831
292,38,330,0.64453125,0.76969697
297,31,328,0.640625,0.81097561
298,29,327,0.63867188,0.82262997
291,37,328,0.640625,0.77439024
311,24,335,0.65429688,0.85671642
294,27,321,0.62695312,0.8317757
293,36,329,0.64257812,0.78115502
260,69,329,0.64257812,0.58054711
290,41,331,0.64648438,0.75226586
284,41,325,0.63476562,0.74769231
304,20,324,0.6328125,0.87654321
299,42,341,0.66601562,0.75366569
298,38,336,0.65625,0.77380952
279,56,335,0.65429688,0.66567164
245,81,326,0.63671875,0.50306748
250,87,337,0.65820312,0.48367953
276,55,331,0.64648438,0.66767372
261,75,336,0.65625,0.55357143
286,39,325,0.63476562,0.76
288,36,324,0.6328125,0.77777778
332,7,339,0.66210938,0.95870206
340,1,341,0.66601562,0.9941349
309,21,330,0.64453125,0.87272727
295,39,334,0.65234375,0.76646707
272,61,333,0.65039062,0.63363363
220,114,334,0.65234375,0.31736527
245,83,328,0.640625,0.49390244
282,45,327,0.63867188,0.72477064
320,21,341,0.66601562,0.87683284
308,14,322,0.62890625,0.91304348
327,6,333,0.65039062,0.96396396
284,32,316,0.6171875,0.79746835
309,12,321,0.62695312,0.92523364
328,16,344,0.671875,0.90697674
295,34,329,0.64257812,0.79331307
293,40,333,0.65039062,0.75975976
305,20,325,0.63476562,0.87692308
321,12,333,0.65039062,0.92792793
306,24,330,0.64453125,0.85454545
275,45,320,0.625,0.71875
293,41,334,0.65234375,0.75449102
298,29,327,0.63867188,0.82262997
328,13,341,0.66601562,0.92375367
327,8,335,0.65429688,0.95223881
324,14,338,0.66015625,0.91715976
293,36,329,0.64257812,0.78115502
268,58,326,0.63671875,0.64417178
301,27,328,0.640625,0.83536585
324,9,333,0.65039062,0.94594595
335,3,338,0.66015625,0.98224852
315,19,334,0.65234375,0.88622754
322,7,329,0.64257812,0.95744681
338,6,344,0.671875,0.96511628
327,10,337,0.65820312,0.94065282
309,14,323,0.63085938,0.91331269
340,1,341,0.66601562,0.9941349
329,7,336,0.65625,0.95833333
250,58,308,0.6015625,0.62337662
301,31,332,0.6484375,0.81325301
277,50,327,0.63867188,0.6941896
253,81,334,0.65234375,0.51497006
237,85,322,0.62890625,0.47204969
236,97,333,0.65039062,0.41741742
283,44,327,0.63867188,0.73088685
263,72,335,0.65429688,0.57014925
294,42,336,0.65625,0.75
307,20,327,0.63867188,0.87767584
288,34,322,0.62890625,0.78881988
318,9,327,0.63867188,0.94495413
332,4,336,0.65625,0.97619048
330,7,337,0.65820312,0.95845697
334,3,337,0.65820312,0.98219585
318,3,321,0.62695312,0.98130841
320,16,336,0.65625,0.9047619
329,7,336,0.65625,0.95833333
297,28,325,0.63476562,0.82769231
298,43,341,0.66601562,0.74780059
309,27,336,0.65625,0.83928571
311,9,320,0.625,0.94375
332,11,343,0.66992188,0.93586006
332,4,336,0.65625,0.97619048
291,34,325,0.63476562,0.79076923
322,22,344,0.671875,0.87209302
333,13,346,0.67578125,0.92485549
321,9,330,0.64453125,0.94545455
316,28,344,0.671875,0.8372093
281,50,331,0.64648438,0.6978852
281,41,322,0.62890625,0.74534161
280,67,347,0.67773438,0.61383285
277,51,328,0.640625,0.68902439
291,36,327,0.63867188,0.77981651
337,4,341,0.66601562,0.97653959
327,19,346,0.67578125,0.89017341
