n_hor,n_ver,n_tot,eta,S
328,10,338,0.66015625,0.9408284
321,10,331,0.64648438,0.93957704
316,7,323,0.63085938,0.95665635
316,24,340,0.6640625,0.85882353
342,2,344,0.671875,0.98837209
322,9,331,0.64648438,0.94561934
294,24,318,0.62109375,0.8490566
291,33,324,0.6328125,0.7962963
305,22,327,0.63867188,0.86544343
300,26,326,0.63671875,0.8404908
326,10,336,0.65625,0.94047619
340,7,347,0.67773438,0.95965418
305,23,328,0.640625,0.8597561
291,43,334,0.65234375,0.74251497
303,31,334,0.65234375,0.81437126
317,8,325,0.63476562,0.95076923
302,19,321,0.62695312,0.88161994
299,30,329,0.64257812,0.81762918
302,29,331,0.64648438,0.82477341
309,22,331,0.64648438,0.86706949
306,12,318,0.62109375,0.9245283
313,12,325,0.63476562,0.92615385
322,8,330,0.64453125,0.95151515
343,6,349,0.68164062,0.96561605
338,0,338,0.66015625,1
320,7,327,0.63867188,0.95718654
342,2,344,0.671875,0.98837209
336,6,342,0.66796875,0.96491228
301,36,337,0.65820312,0.78635015
296,33,329,0.64257812,0.7993921
276,47,323,0.63085938,0.70897833
253,77,330,0.64453125,0.53333333
238,86,324,0.6328125,0.4691358
253,67,320,0.625,0.58125
244,80,324,0.6328125,0.50617284
227,92,319,0.62304688,0.42319749
244,68,312,0.609375,0.56410256
239,80,319,0.62304688,0.4984326
229,99,328,0.640625,0.39634146
258,80,338,0.66015625,0.52662722
234,82,316,0.6171875,0.48101266
259,72,331,0.64648438,0.56495468
267,63,330,0.64453125,0.61818182
269,61,330,0.64453125,0.63030303
293,40,333,0.65039062,0.75975976
272,47,319,0.62304688,0.70532915
309,27,336,0.65625,0.83928571
285,32,317,0.61914062,0.79810726
321,6,327,0.63867188,0.96330275
308,23,331,0.64648438,0.86102719
326,10,336,0.65625,0.94047619
314,13,327,0.63867188,0.9204893
339,2,341,0.66601562,0.98826979
331,4,335,0.65429688,0.9761194
324,4,328,0.640625,0.97560976
323,4,327,0.63867188,0.97553517
304,33,337,0.65820312,0.8041543
255,80,335,0.65429688,0.52238806
293,44,337,0.65820312,0.7388724
288,48,336,0.65625,0.71428571
338,6,344,0.671875,0.96511628
335,6,341,0.66601562,0.96480938
317,12,329,0.64257812,0.92705167
309,27,336,0.65625,0.83928571
305,22,327,0.63867188,0.86544343
328,9,337,0.65820312,0.94658754
345,1,346,0.67578125,0.99421965
321,15,336,0.65625,0.91071429
291,46,337,0.65820312,0.72700297
227,105,332,0.6484375,0.36746988
254,78,332,0.6484375,0.53012048
221,106,327,0.63867188,0.35168196
237,90,327,0.63867188,0.44954128
184,146,330,0.64453125,0.11515152
148,174,322,0.62890625,-0.080745342
161,158,319,0.62304688,0.0094043887
191,130,321,0.62695312,0.19003115
242,85,327,0.63867188,0.48012232
243,91,334,0.65234375,0.45508982
329,17,346,0.67578125,0.9017341
293,35,328,0.640625,0.78658537
306,28,334,0.65234375,0.83233533
320,23,343,0.66992188,0.86588921
315,13,328,0.640625,0.92073171
337,2,339,0.66210938,0.98820059
326,0,326,0.63671875,1
324,5,329,0.64257812,0.96960486
284,34,318,0.62109375,0.78616352
271,60,331,0.64648438,0.63746224
247,79,326,0.63671875,0.51533742
241,84,325,0.63476562,0.48307692
256,72,328,0.640625,0.56097561
266,67,333,0.65039062,0.5975976
232,89,321,0.62695312,0.44548287
247,76,323,0.63085938,0.52941176
222,103,325,0.63476562,0.36615385
247,76,323,0.63085938,0.52941176
279,44,323,0.63085938,0.72755418
265,58,323,0.63085938,0.64086687
261,63,324,0.6328125,0.61111111
273,56,329,0.64257812,0.65957447
264,70,334,0.65234375,0.58083832
261,66,327,0.63867188,0.59633028
287,48,335,0.65429688,0.71343284
293,30,323,0.63085938,0.81424149
322,13,335,0.65429688,0.92238806
272,53,325,0.63476562,0.67384615
289,34,323,0.63085938,0.78947368
330,18,348,0.6796875,0.89655172
324,6,330,0.64453125,0.96363636
345,1,346,0.67578125,0.99421965
321,13,334,0.65234375,0.92215569
324,11,335,0.65429688,0.93432836
331,6,337,0.65820312,0.96439169
312,18,330,0.64453125,0.89090909
331,8,339,0.66210938,0.95280236
280,46,326,0.63671875,0.71779141
306,29,335,0.65429688,0.82686567
301,30,331,0.64648438,0.81873112
316,8,324,0.6328125,0.95061728
318,4,322,0.62890625,0.97515528
310,9,319,0.62304688,0.94357367
305,24,329,0.64257812,0.85410334
336,2,338,0.66015625,0.98816568
339,4,343,0.66992188,0.97667638
334,10,344,0.671875,0.94186047
291,24,315,0.61523438,0.84761905
294,28,322,0.62890625,0.82608696
307,22,329,0.64257812,0.8662614
295,29,324,0.6328125,0.82098765
315,19,334,0.65234375,0.88622754
329,8,337,0.65820312,0.95252226
321,2,323,0.63085938,0.9876161
342,1,343,0.66992188,0.9941691
346,0,346,0.67578125,1
319,9,328,0.640625,0.94512195
328,15,343,0.66992188,0.91253644
317,12,329,0.64257812,0.92705167
335,5,340,0.6640625,0.97058824
313,0,313,0.61132812,1
288,39,327,0.63867188,0.76146789
345,4,349,0.68164062,0.97707736
327,3,330,0.64453125,0.98181818
313,27,340,0.6640625,0.84117647
296,26,322,0.62890625,0.83850932
346,0,346,0.67578125,1
330,18,348,0.6796875,0.89655172
324,20,344,0.671875,0.88372093
299,25,324,0.6328125,0.84567901
321,14,335,0.65429688,0.91641791
335,0,335,0.65429688,1
325,8,333,0.65039062,0.95195195
342,0,342,0.66796875,1
302,24,326,0.63671875,0.85276074
283,45,328,0.640625,0.72560976
313,23,336,0.65625,0.86309524
280,30,310,0.60546875,0.80645161
313,31,344,0.671875,0.81976744
279,43,322,0.62890625,0.73291925
313,13,326,0.63671875,0.9202454
307,13,320,0.625,0.91875
316,26,342,0.66796875,0.84795322
333,8,341,0.66601562,0.95307918
297,26,323,0.63085938,0.83900929
320,12,332,0.6484375,0.92771084
341,2,343,0.66992188,0.98833819
330,1,331,0.64648438,0.9939577
309,16,325,0.63476562,0.90153846
323,15,338,0.66015625,0.9112426
332,9,341,0.66601562,0.94721408
320,15,335,0.65429688,0.91044776
340,6,346,0.67578125,0.96531792
342,1,343,0.66992188,0.9941691
331,0,331,0.64648438,1
342,2,344,0.671875,0.98837209
341,1,342,0.66796875,0.99415205
322,15,337,0.65820312,0.91097923
310,33,343,0.66992188,0.80758017
322,15,337,0.65820312,0.91097923
310,16,326,0.63671875,0.90184049
303,37,340,0.6640625,0.78235294
263,63,326,0.63671875,0.61349693
293,36,329,0.64257812,0.78115502
323,15,338,0.66015625,0.9112426
346,2,348,0.6796875,0.98850575
284,35,319,0.62304688,0.78056426
324,16,340,0.6640625,0.90588235
313,12,325,0.63476562,0.92615385
323,11,334,0.65234375,0.93413174
343,1,344,0.671875,0.99418605
338,2,340,0.6640625,0.98823529
328,8,336,0.65625,0.95238095
307,19,326,0.63671875,0.88343558
327,17,344,0.671875,0.90116279
284,44,328,0.640625,0.73170732
292,34,326,0.63671875,0.79141104
244,74,318,0.62109375,0.53459119
304,30,334,0.65234375,0.82035928
274,47,321,0.62695312,0.70716511
277,59,336,0.65625,0.64880952
277,48,325,0.63476562,0.70461538
229,93,322,0.62890625,0.42236025
256,64,320,0.625,0.6
293,37,330,0.64453125,0.77575758
295,34,329,0.64257812,0.79331307
287,37,324,0.6328125,0.77160494
272,61,333,0.65039062,0.63363363
269,53,322,0.62890625,0.67080745
301,40,341,0.66601562,0.76539589
286,50,336,0.65625,0.70238095
286,41,327,0.63867188,0.74923547
287,39,326,0.63671875,0.7607362
328,7,335,0.65429688,0.95820896
313,20,333,0.65039062,0.87987988
338,2,340,0.6640625,0.98823529
284,43,327,0.63867188,0.73700306
257,78,335,0.65429688,0.53432836
264,77,341,0.66601562,0.5483871
269,61,330,0.64453125,0.63030303
314,37,351,0.68554688,0.78917379
264,58,322,0.62890625,0.63975155
269,66,335,0.65429688,0.60597015
307,17,324,0.6328125,0.89506173
310,19,329,0.64257812,0.88449848
317,16,333,0.65039062,0.9039039
292,31,323,0.63085938,0.80804954
308,28,336,0.65625,0.83333333
326,17,343,0.66992188,0.90087464
324,11,335,0.65429688,0.93432836
329,7,336,0.65625,0.95833333
341,4,345,0.67382812,0.97681159
322,8,330,0.64453125,0.95151515
327,3,330,0.64453125,0.98181818
334,5,339,0.66210938,0.97050147
332,1,333,0.65039062,0.99399399
321,13,334,0.65234375,0.92215569
320,13,333,0.65039062,0.92192192
327,7,334,0.65234375,0.95808383
329,7,336,0.65625,0.95833333
313,16,329,0.64257812,0.90273556
319,1,320,0.625,0.99375
319,13,332,0.6484375,0.92168675
320,9,329,0.64257812,0.94528875
322,16,338,0.66015625,0.90532544
323,17,340,0.6640625,0.9
343,6,349,0.68164062,0.96561605
309,16,325,0.63476562,0.90153846
298,19,317,0.61914062,0.88012618
318,19,337,0.65820312,0.88724036
310,21,331,0.64648438,0.87311178
311,19,330,0.64453125,0.88484848
328,0,328,0.640625,1
320,13,333,0.65039062,0.92192192
319,13,332,0.6484375,0.92168675
311,18,329,0.64257812,0.89057751
286,45,331,0.64648438,0.72809668
283,47,330,0.64453125,0.71515152
289,42,331,0.64648438,0.74622356
263,62,325,0.63476562,0.61846154
311,15,326,0.63671875,0.90797546
331,12,343,0.66992188,0.93002915
311,27,338,0.66015625,0.84023669
283,55,338,0.66015625,0.67455621
285,42,327,0.63867188,0.74311927
300,31,331,0.64648438,0.81268882
259,61,320,0.625,0.61875
334,4,338,0.66015625,0.97633136
301,30,331,0.64648438,0.81873112
265,64,329,0.64257812,0.61094225
266,47,313,0.61132812,0.69968051
261,59,320,0.625,0.63125
279,46,325,0.63476562,0.71692308
321,25,346,0.67578125,0.85549133
318,19,337,0.65820312,0.88724036
314,13,327,0.63867188,0.9204893
326,9,335,0.65429688,0.94626866
289,42,331,0.64648438,0.74622356
315,19,334,0.65234375,0.88622754
307,24,331,0.64648438,0.85498489
326,7,333,0.65039062,0.95795796
306,22,328,0.640625,0.86585366
315,12,327,0.63867188,0.9266055
304,22,326,0.63671875,0.86503067
297,26,323,0.63085938,0.83900929
308,11,319,0.62304688,0.93103448
303,32,335,0.65429688,0.80895522
286,48,334,0.65234375,0.71257485
313,21,334,0.65234375,0.8742515
309,29,338,0.66015625,0.82840237
299,31,330,0.64453125,0.81212121
295,20,315,0.61523438,0.87301587
303,32,335,0.65429688,0.80895522
278,51,329,0.64257812,0.6899696
299,30,329,0.64257812,0.81762918
278,41,319,0.62304688,0.74294671
312,38,350,0.68359375,0.78285714
341,3,344,0.671875,0.98255814
335,0,335,0.65429688,1
335,11,346,0.67578125,0.93641618
303,16,319,0.62304688,0.89968652
323,11,334,0.65234375,0.93413174
336,7,343,0.66992188,0.95918367
309,28,337,0.65820312,0.83382789
303,21,324,0.6328125,0.87037037
329,10,339,0.66210938,0.94100295
315,15,330,0.64453125,0.90909091
265,56,321,0.62695312,0.65109034
244,86,330,0.64453125,0.47878788
246,86,332,0.6484375,0.48192771
251,67,318,0.62109375,0.57861635
262,69,331,0.64648438,0.58308157
302,37,339,0.66210938,0.78171091
287,41,328,0.640625,0.75
279,51,330,0.64453125,0.69090909
311,25,336,0.65625,0.85119048
317,21,338,0.66015625,0.87573964
302,31,333,0.65039062,0.81381381
292,37,329,0.64257812,0.77507599
303,27,330,0.64453125,0.83636364
297,30,327,0.63867188,0.81651376
318,14,332,0.6484375,0.91566265
326,2,328,0.640625,0.98780488
335,13,348,0.6796875,0.92528736
322,8,330,0.64453125,0.95151515
338,2,340,0.6640625,0.98823529
324,19,343,0.66992188,0.88921283
302,16,318,0.62109375,0.89937107
324,7,331,0.64648438,0.95770393
334,6,340,0.6640625,0.96470588
318,13,331,0.64648438,0.92145015
320,18,338,0.66015625,0.89349112
323,12,335,0.65429688,0.92835821
337,2,339,0.66210938,0.98820059
324,16,340,0.6640625,0.90588235
298,32,330,0.64453125,0.80606061
261,58,319,0.62304688,0.63636364
318,16,334,0.65234375,0.90419162
330,9,339,0.66210938,0.94690265
334,0,334,0.65234375,1
284,38,322,0.62890625,0.76397516
302,24,326,0.63671875,0.85276074
293,43,336,0.65625,0.74404762
247,82,329,0.64257812,0.50151976
273,52,325,0.63476562,0.68
300,23,323,0.63085938,0.85758514
317,20,337,0.65820312,0.88130564
329,5,334,0.65234375,0.97005988
334,10,344,0.671875,0.94186047
320,12,332,0.6484375,0.92771084
308,16,324,0.6328125,0.90123457
332,14,346,0.67578125,0.91907514
342,2,344,0.671875,0.98837209
327,10,337,0.65820312,0.94065282
308,23,331,0.64648438,0.86102719
337,0,337,0.65820312,1
336,2,338,0.66015625,0.98816568
330,4,334,0.65234375,0.9760479
324,15,339,0.66210938,0.91150442
306,27,333,0.65039062,0.83783784
302,27,329,0.64257812,0.83586626
311,27,338,0.66015625,0.84023669
315,8,323,0.63085938,0.9504644
338,2,340,0.6640625,0.98823529
320,13,333,0.65039062,0.92192192
327,7,334,0.65234375,0.95808383
316,17,333,0.65039062,0.8978979
324,18,342,0.66796875,0.89473684
330,12,342,0.66796875,0.92982456
319,12,331,0.64648438,0.92749245
322,15,337,0.65820312,0.91097923
323,13,336,0.65625,0.92261905
339,3,342,0.66796875,0.98245614
333,4,337,0.65820312,0.97626113
320,4,324,0.6328125,0.97530864
303,40,343,0.66992188,0.76676385
317,10,327,0.63867188,0.93883792
304,16,320,0.625,0.9
296,40,336,0.65625,0.76190476
284,49,333,0.65039062,0.70570571
328,10,338,0.66015625,0.9408284
352,0,352,0.6875,1
327,4,331,0.64648438,0.97583082
326,5,331,0.64648438,0.96978852
337,6,343,0.66992188,0.96501458
306,10,316,0.6171875,0.93670886
332,1,333,0.65039062,0.99399399
328,15,343,0.66992188,0.91253644
321,23,344,0.671875,0.86627907
327,7,334,0.65234375,0.95808383
318,18,336,0.65625,0.89285714
326,13,339,0.66210938,0.92330383
315,11,326,0.63671875,0.93251534
335,2,337,0.65820312,0.98813056
342,1,343,0.66992188,0.9941691
348,0,348,0.6796875,1
326,0,326,0.63671875,1
294,35,329,0.64257812,0.78723404
290,36,326,0.63671875,0.7791411
291,46,337,0.65820312,0.72700297
300,27,327,0.63867188,0.83486239
325,10,335,0.65429688,0.94029851
328,7,335,0.65429688,0.95820896
340,10,350,0.68359375,0.94285714
334,13,347,0.67773438,0.92507205
309,20,329,0.64257812,0.87841945
309,29,338,0.66015625,0.82840237
273,47,320,0.625,0.70625
302,37,339,0.66210938,0.78171091
296,35,331,0.64648438,0.78851964
319,17,336,0.65625,0.89880952
312,22,334,0.65234375,0.86826347
323,3,326,0.63671875,0.98159509
332,3,335,0.65429688,0.98208955
332,7,339,0.66210938,0.95870206
298,26,324,0.6328125,0.83950617
309,27,336,0.65625,0.83928571
312,14,326,0.63671875,0.91411043
320,13,333,0.65039062,0.92192192
341,0,341,0.66601562,1
332,11,343,0.66992188,0.93586006
322,18,340,0.6640625,0.89411765
272,58,330,0.64453125,0.64848485
283,50,333,0.65039062,0.6996997
292,41,333,0.65039062,0.75375375
285,34,319,0.62304688,0.78683386
288,38,326,0.63671875,0.76687117
319,26,345,0.67382812,0.84927536
283,40,323,0.63085938,0.75232198
289,40,329,0.64257812,0.75683891
333,11,344,0.671875,0.93604651
307,22,329,0.64257812,0.8662614
302,33,335,0.65429688,0.80298507
293,40,333,0.65039062,0.75975976
323,16,339,0.66210938,0.90560472
302,26,328,0.640625,0.84146341
321,16,337,0.65820312,0.90504451
305,32,337,0.65820312,0.81008902
328,7,335,0.65429688,0.95820896
339,9,348,0.6796875,0.94827586
299,32,331,0.64648438,0.80664653
291,41,332,0.6484375,0.75301205
290,34,324,0.6328125,0.79012346
319,9,328,0.640625,0.94512195
337,0,337,0.65820312,1
303,23,326,0.63671875,0.85889571
306,22,328,0.640625,0.86585366
317,17,334,0.65234375,0.89820359
326,3,329,0.64257812,0.98176292
304,22,326,0.63671875,0.86503067
330,11,341,0.66601562,0.93548387
324,10,334,0.65234375,0.94011976
331,7,338,0.66015625,0.95857988
320,18,338,0.66015625,0.89349112
280,48,328,0.640625,0.70731707
297,37,334,0.65234375,0.77844311
292,35,327,0.63867188,0.78593272
317,24,341,0.66601562,0.85923754
326,7,333,0.65039062,0.95795796
324,13,337,0.65820312,0.92284866
333,3,336,0.65625,0.98214286
307,26,333,0.65039062,0.84384384
340,5,345,0.67382812,0.97101449
288,42,330,0.64453125,0.74545455
257,72,329,0.64257812,0.56231003
242,81,323,0.63085938,0.49845201
241,76,317,0.61914062,0.52050473
273,53,326,0.63671875,0.67484663
305,23,328,0.640625,0.8597561
312,12,324,0.6328125,0.92592593
310,21,331,0.64648438,0.87311178
322,17,339,0.66210938,0.89970501
329,5,334,0.65234375,0.97005988
338,0,338,0.66015625,1
318,18,336,0.65625,0.89285714
317,23,340,0.6640625,0.86470588
316,18,334,0.65234375,0.89221557
338,7,345,0.67382812,0.95942029
328,7,335,0.65429688,0.95820896
305,41,346,0.67578125,0.76300578
302,25,327,0.63867188,0.8470948
313,15,328,0.640625,0.90853659
304,31,335,0.65429688,0.81492537
314,19,333,0.65039062,0.88588589
319,11,330,0.64453125,0.93333333
296,23,319,0.62304688,0.85579937
332,8,340,0.6640625,0.95294118
339,4,343,0.66992188,0.97667638
309,18,327,0.63867188,0.88990826
331,9,340,0.6640625,0.94705882
311,13,324,0.6328125,0.91975309
342,3,345,0.67382812,0.9826087
333,14,347,0.67773438,0.91930836
331,9,340,0.6640625,0.94705882
326,7,333,0.65039062,0.95795796
311,22,333,0.65039062,0.86786787
297,21,318,0.62109375,0.86792453
310,17,327,0.63867188,0.89602446
342,0,342,0.66796875,1
326,6,332,0.6484375,0.96385542
320,11,331,0.64648438,0.93353474
315,11,326,0.63671875,0.93251534
337,7,344,0.671875,0.95930233
329,6,335,0.65429688,0.9641791
305,26,331,0.64648438,0.8429003
317,19,336,0.65625,0.88690476
301,24,325,0.63476562,0.85230769
313,26,339,0.66210938,0.84660767
336,8,344,0.671875,0.95348837
331,6,337,0.65820312,0.96439169
302,24,326,0.63671875,0.85276074
287,51,338,0.66015625,0.69822485
282,48,330,0.64453125,0.70909091
291,37,328,0.640625,0.77439024
291,38,329,0.64257812,0.76899696
266,64,330,0.64453125,0.61212121
247,77,324,0.6328125,0.52469136
235,84,319,0.62304688,0.47335423
204,126,330,0.64453125,0.23636364
157,156,313,0.61132812,0.0031948882
104,228,332,0.6484375,-0.37349398
109,226,335,0.65429688,-0.34925373
46,277,323,0.63085938,-0.71517028
88,235,323,0.63085938,-0.45510836
104,230,334,0.65234375,-0.37724551
125,192,317,0.61914062,-0.21135647
137,186,323,0.63085938,-0.15170279
168,158,326,0.63671875,0.030674847
188,145,333,0.65039062,0.12912913
174,147,321,0.62695312,0.08411215
188,131,319,0.62304688,0.17868339
172,150,322,0.62890625,0.068322981
147,180,327,0.63867188,-0.10091743
98,221,319,0.62304688,-0.38557994
99,228,327,0.63867188,-0.39449541
92,232,324,0.6328125,-0.43209877
91,233,324,0.6328125,-0.4382716
30,304,334,0.65234375,-0.82035928
8,322,330,0.64453125,-0.95151515
10,325,335,0.65429688,-0.94029851
30,286,316,0.6171875,-0.81012658
65,256,321,0.62695312,-0.59501558
61,267,328,0.640625,-0.62804878
100,227,327,0.63867188,-0.3883792
61,261,322,0.62890625,-0.62111801
67,272,339,0.66210938,-0.60471976
62,262,324,0.6328125,-0.61728395
82,237,319,0.62304688,-0.48589342
70,257,327,0.63867188,-0.57186544
43,288,331,0.64648438,-0.74018127
38,296,334,0.65234375,-0.77245509
30,290,320,0.625,-0.8125
1,333,334,0.65234375,-0.99401198
18,316,334,0.65234375,-0.89221557
11,319,330,0.64453125,-0.93333333
4,337,341,0.66601562,-0.97653959
5,323,328,0.640625,-0.9695122
27,310,337,0.65820312,-0.83976261
27,303,330,0.64453125,-0.83636364
4,333,337,0.65820312,-0.97626113
10,320,330,0.64453125,-0.93939394
14,312,326,0.63671875,-0.91411043
16,325,341,0.66601562,-0.90615836
37,305,342,0.66796875,-0.78362573
8,316,324,0.6328125,-0.95061728
49,285,334,0.65234375,-0.70658683
7,336,343,0.66992188,-0.95918367
14,323,337,0.65820312,-0.91691395
4,333,337,0.65820312,-0.97626113
18,324,342,0.66796875,-0.89473684
3,325,328,0.640625,-0.98170732
19,321,340,0.6640625,-0.88823529
58,258,316,0.6171875,-0.63291139
82,242,324,0.6328125,-0.49382716
54,281,335,0.65429688,-0.67761194
85,243,328,0.640625,-0.48170732
75,252,327,0.63867188,-0.5412844
82,240,322,0.62890625,-0.49068323
66,271,337,0.65820312,-0.60830861
13,321,334,0.65234375,-0.92215569
9,316,325,0.63476562,-0.94461538
8,323,331,0.64648438,-0.95166163
2,328,330,0.64453125,-0.98787879
14,327,341,0.66601562,-0.91788856
30,298,328,0.640625,-0.81707317
34,296,330,0.64453125,-0.79393939
58,269,327,0.63867188,-0.64525994
11,326,337,0.65820312,-0.9347181
2,325,327,0.63867188,-0.98776758
21,311,332,0.6484375,-0.87349398
2,336,338,0.66015625,-0.98816568
19,318,337,0.65820312,-0.88724036
38,301,339,0.66210938,-0.77581121
21,313,334,0.65234375,-0.8742515
14,317,331,0.64648438,-0.91540785
15,304,319,0.62304688,-0.90595611
16,305,321,0.62695312,-0.90031153
21,308,329,0.64257812,-0.87234043
19,309,328,0.640625,-0.88414634
8,328,336,0.65625,-0.95238095
3,335,338,0.66015625,-0.98224852
6,333,339,0.66210938,-0.96460177
26,304,330,0.64453125,-0.84242424
11,324,335,0.65429688,-0.93432836
11,321,332,0.6484375,-0.93373494
26,294,320,0.625,-0.8375
14,323,337,0.65820312,-0.91691395
4,324,328,0.640625,-0.97560976
15,333,348,0.6796875,-0.9137931
4,325,329,0.64257812,-0.97568389
20,315,335,0.65429688,-0.88059701
34,301,335,0.65429688,-0.79701493
15,310,325,0.63476562,-0.90769231
17,325,342,0.66796875,-0.9005848
18,323,341,0.66601562,-0.89442815
3,339,342,0.66796875,-0.98245614
26,309,335,0.65429688,-0.84477612
39,296,335,0.65429688,-0.76716418
34,295,329,0.64257812,-0.79331307
32,300,332,0.6484375,-0.80722892
3,334,337,0.65820312,-0.98219585
22,319,341,0.66601562,-0.87096774
35,287,322,0.62890625,-0.7826087
12,314,326,0.63671875,-0.92638037
1,337,338,0.66015625,-0.99408284
15,328,343,0.66992188,-0.91253644
10,324,334,0.65234375,-0.94011976
0,328,328,0.640625,-1
2,330,332,0.6484375,-0.98795181
27,294,321,0.62695312,-0.8317757
22,310,332,0.6484375,-0.86746988
42,267,309,0.60351562,-0.72815534
40,290,330,0.64453125,-0.75757576
54,272,326,0.63671875,-0.66871166
51,291,342,0.66796875,-0.70175439
38,285,323,0.63085938,-0.76470588
39,283,322,0.62890625,-0.75776398
35,303,338,0.66015625,-0.79289941
12,322,334,0.65234375,-0.92814371
42,292,334,0.65234375,-0.74850299
20,316,336,0.65625,-0.88095238
13,320,333,0.65039062,-0.92192192
14,310,324,0.6328125,-0.91358025
45,291,336,0.65625,-0.73214286
58,271,329,0.64257812,-0.64741641
35,296,331,0.64648438,-0.78851964
69,253,322,0.62890625,-0.57142857
84,231,315,0.61523438,-0.46666667
35,303,338,0.66015625,-0.79289941
23,306,329,0.64257812,-0.86018237
28,304,332,0.6484375,-0.8313253
16,315,331,0.64648438,-0.90332326
14,315,329,0.64257812,-0.91489362
4,335,339,0.66210938,-0.97640118
25,315,340,0.6640625,-0.85294118
0,335,335,0.65429688,-1
33,301,334,0.65234375,-0.80239521
34,304,338,0.66015625,-0.79881657
52,276,328,0.640625,-0.68292683
21,317,338,0.66015625,-0.87573964
6,335,341,0.66601562,-0.96480938
17,329,346,0.67578125,-0.9017341
9,316,325,0.63476562,-0.94461538
29,317,346,0.67578125,-0.83236994
11,320,331,0.64648438,-0.93353474
15,316,331,0.64648438,-0.90936556
6,337,343,0.66992188,-0.96501458
22,307,329,0.64257812,-0.8662614
21,324,345,0.67382812,-0.87826087
23,310,333,0.65039062,-0.86186186
26,309,335,0.65429688,-0.84477612
