n_hor,n_ver,n_tot,eta,S
28,322,350,0.68359375,-0.84
41,311,352,0.6875,-0.76704545
19,333,352,0.6875,-0.89204545
0,358,358,0.69921875,-1
29,320,349,0.68164062,-0.83381089
17,328,345,0.67382812,-0.90144928
0,348,348,0.6796875,-1
1,344,345,0.67382812,-0.9942029
4,344,348,0.6796875,-0.97701149
4,347,351,0.68554688,-0.97720798
6,338,344,0.671875,-0.96511628
3,337,340,0.6640625,-0.98235294
15,322,337,0.65820312,-0.91097923
19,337,356,0.6953125,-0.89325843
6,353,359,0.70117188,-0.96657382
7,335,342,0.66796875,-0.95906433
13,342,355,0.69335938,-0.92676056
6,346,352,0.6875,-0.96590909
15,339,354,0.69140625,-0.91525424
8,341,349,0.68164062,-0.95415473
7,351,358,0.69921875,-0.96089385
4,335,339,0.66210938,-0.97640118
1,339,340,0.6640625,-0.99411765
3,353,356,0.6953125,-0.98314607
4,339,343,0.66992188,-0.97667638
18,310,328,0.640625,-0.8902439
12,336,348,0.6796875,-0.93103448
16,338,354,0.69140625,-0.90960452
1,349,350,0.68359375,-0.99428571
5,344,349,0.68164062,-0.9713467
5,347,352,0.6875,-0.97159091
0,357,357,0.69726562,-1
1,367,368,0.71875,-0.99456522
1,344,345,0.67382812,-0.9942029
18,345,363,0.70898438,-0.90082645
9,340,349,0.68164062,-0.94842407
2,343,345,0.67382812,-0.9884058
10,340,350,0.68359375,-0.94285714
5,343,348,0.6796875,-0.97126437
23,328,351,0.68554688,-0.86894587
7,341,348,0.6796875,-0.95977011
14,337,351,0.68554688,-0.92022792
20,345,365,0.71289062,-0.89041096
8,343,351,0.68554688,-0.95441595
13,345,358,0.69921875,-0.9273743
8,337,345,0.67382812,-0.95362319
20,327,347,0.67773438,-0.88472622
10,352,362,0.70703125,-0.94475138
26,297,323,0.63085938,-0.83900929
2,341,343,0.66992188,-0.98833819
1,352,353,0.68945312,-0.99433428
5,360,365,0.71289062,-0.97260274
19,318,337,0.65820312,-0.88724036
35,317,352,0.6875,-0.80113636
32,317,349,0.68164062,-0.81661891
41,306,347,0.67773438,-0.76368876
50,298,348,0.6796875,-0.71264368
26,316,342,0.66796875,-0.84795322
36,306,342,0.66796875,-0.78947368
44,299,343,0.66992188,-0.74344023
15,340,355,0.69335938,-0.91549296
11,340,351,0.68554688,-0.93732194
11,345,356,0.6953125,-0.93820225
20,327,347,0.67773438,-0.88472622
15,325,340,0.6640625,-0.91176471
33,310,343,0.66992188,-0.80758017
25,332,357,0.69726562,-0.85994398
24,318,342,0.66796875,-0.85964912
0,348,348,0.6796875,-1
2,339,341,0.66601562,-0.98826979
0,351,351,0.68554688,-1
2,348,350,0.68359375,-0.98857143
1,359,360,0.703125,-0.99444444
0,349,349,0.68164062,-1
5,350,355,0.69335938,-0.97183099
16,326,342,0.66796875,-0.90643275
43,298,341,0.66601562,-0.74780059
63,273,336,0.65625,-0.625
96,230,326,0.63671875,-0.41104294
55,289,344,0.671875,-0.68023256
62,296,358,0.69921875,-0.65363128
76,266,342,0.66796875,-0.55555556
62,293,355,0.69335938,-0.65070423
35,316,351,0.68554688,-0.8005698
47,307,354,0.69140625,-0.73446328
51,291,342,0.66796875,-0.70175439
85,251,336,0.65625,-0.49404762
73,277,350,0.68359375,-0.58285714
77,260,337,0.65820312,-0.54302671
90,261,351,0.68554688,-0.48717949
61,285,346,0.67578125,-0.64739884
96,253,349,0.68164062,-0.44985673
98,236,334,0.65234375,-0.41317365
87,241,328,0.640625,-0.4695122
92,257,349,0.68164062,-0.47277937
89,254,343,0.66992188,-0.48104956
75,262,337,0.65820312,-0.55489614
85,260,345,0.67382812,-0.50724638
61,284,345,0.67382812,-0.64637681
56,286,342,0.66796875,-0.67251462
50,289,339,0.66210938,-0.70501475
26,321,347,0.67773438,-0.85014409
2,349,351,0.68554688,-0.98860399
22,330,352,0.6875,-0.875
0,356,356,0.6953125,-1
5,348,353,0.68945312,-0.97167139
1,331,332,0.6484375,-0.9939759
9,342,351,0.68554688,-0.94871795
12,332,344,0.671875,-0.93023256
13,332,345,0.67382812,-0.92463768
1,348,349,0.68164062,-0.99426934
5,340,345,0.67382812,-0.97101449
7,339,346,0.67578125,-0.95953757
3,355,358,0.69921875,-0.98324022
13,330,343,0.66992188,-0.92419825
19,319,338,0.66015625,-0.88757396
18,318,336,0.65625,-0.89285714
10,342,352,0.6875,-0.94318182
6,350,356,0.6953125,-0.96629213
3,343,346,0.67578125,-0.98265896
2,351,353,0.68945312,-0.98866856
3,335,338,0.66015625,-0.98224852
13,327,340,0.6640625,-0.92352941
4,348,352,0.6875,-0.97727273
6,345,351,0.68554688,-0.96581197
22,338,360,0.703125,-0.87777778
34,309,343,0.66992188,-0.80174927
21,320,341,0.66601562,-0.87683284
0,361,361,0.70507812,-1
2,344,346,0.67578125,-0.98843931
0,349,349,0.68164062,-1
0,338,338,0.66015625,-1
3,365,368,0.71875,-0.98369565
6,348,354,0.69140625,-0.96610169
17,338,355,0.69335938,-0.90422535
18,330,348,0.6796875,-0.89655172
26,319,345,0.67382812,-0.84927536
29,320,349,0.68164062,-0.83381089
24,325,349,0.68164062,-0.86246418
2,355,357,0.69726562,-0.98879552
0,355,355,0.69335938,-1
0,351,351,0.68554688,-1
0,360,360,0.703125,-1
4,342,346,0.67578125,-0.97687861
10,350,360,0.703125,-0.94444444
12,340,352,0.6875,-0.93181818
9,359,368,0.71875,-0.95108696
9,328,337,0.65820312,-0.94658754
4,344,348,0.6796875,-0.97701149
2,347,349,0.68164062,-0.98853868
10,327,337,0.65820312,-0.94065282
26,312,338,0.66015625,-0.84615385
4,353,357,0.69726562,-0.97759104
13,341,354,0.69140625,-0.92655367
30,319,349,0.68164062,-0.82808023
26,333,359,0.70117188,-0.8551532
23,326,349,0.68164062,-0.86819484
7,337,344,0.671875,-0.95930233
11,345,356,0.6953125,-0.93820225
7,347,354,0.69140625,-0.96045198
12,338,350,0.68359375,-0.93142857
0,353,353,0.68945312,-1
20,332,352,0.6875,-0.88636364
19,322,341,0.66601562,-0.88856305
9,332,341,0.66601562,-0.94721408
7,347,354,0.69140625,-0.96045198
15,334,349,0.68164062,-0.91404011
22,322,344,0.671875,-0.87209302
23,324,347,0.67773438,-0.86743516
6,358,364,0.7109375,-0.96703297
5,346,351,0.68554688,-0.97150997
6,344,350,0.68359375,-0.96571429
4,340,344,0.671875,-0.97674419
14,323,337,0.65820312,-0.91691395
0,338,338,0.66015625,-1
1,336,337,0.65820312,-0.99406528
14,337,351,0.68554688,-0.92022792
7,332,339,0.66210938,-0.95870206
16,326,342,0.66796875,-0.90643275
22,326,348,0.6796875,-0.87356322
21,327,348,0.6796875,-0.87931034
46,302,348,0.6796875,-0.73563218
45,293,338,0.66015625,-0.73372781
34,306,340,0.6640625,-0.8
23,322,345,0.67382812,-0.86666667
18,342,360,0.703125,-0.9
18,320,338,0.66015625,-0.89349112
21,325,346,0.67578125,-0.87861272
30,313,343,0.66992188,-0.82507289
24,321,345,0.67382812,-0.86086957
28,326,354,0.69140625,-0.84180791
1,355,356,0.6953125,-0.99438202
23,319,342,0.66796875,-0.86549708
14,323,337,0.65820312,-0.91691395
9,329,338,0.66015625,-0.94674556
13,335,348,0.6796875,-0.92528736
30,316,346,0.67578125,-0.8265896
6,344,350,0.68359375,-0.96571429
15,318,333,0.65039062,-0.90990991
0,357,357,0.69726562,-1
0,345,345,0.67382812,-1
0,353,353,0.68945312,-1
0,345,345,0.67382812,-1
1,346,347,0.67773438,-0.99423631
12,339,351,0.68554688,-0.93162393
26,322,348,0.6796875,-0.85057471
2,353,355,0.69335938,-0.98873239
10,337,347,0.67773438,-0.94236311
1,345,346,0.67578125,-0.99421965
18,319,337,0.65820312,-0.89317507
21,329,350,0.68359375,-0.88
16,339,355,0.69335938,-0.90985915
5,356,361,0.70507812,-0.97229917
12,339,351,0.68554688,-0.93162393
5,345,350,0.68359375,-0.97142857
12,340,352,0.6875,-0.93181818
7,357,364,0.7109375,-0.96153846
15,347,362,0.70703125,-0.91712707
8,336,344,0.671875,-0.95348837
9,350,359,0.70117188,-0.94986072
0,356,356,0.6953125,-1
9,327,336,0.65625,-0.94642857
0,342,342,0.66796875,-1
3,342,345,0.67382812,-0.9826087
16,331,347,0.67773438,-0.90778098
13,338,351,0.68554688,-0.92592593
21,306,327,0.63867188,-0.87155963
15,337,352,0.6875,-0.91477273
5,341,346,0.67578125,-0.97109827
3,362,365,0.71289062,-0.98356164
3,357,360,0.703125,-0.98333333
8,336,344,0.671875,-0.95348837
13,338,351,0.68554688,-0.92592593
0,351,351,0.68554688,-1
8,348,356,0.6953125,-0.95505618
24,331,355,0.69335938,-0.86478873
38,295,333,0.65039062,-0.77177177
4,347,351,0.68554688,-0.97720798
0,339,339,0.66210938,-1
9,338,347,0.67773438,-0.9481268
17,342,359,0.70117188,-0.90529248
24,324,348,0.6796875,-0.86206897
16,328,344,0.671875,-0.90697674
22,317,339,0.66210938,-0.87020649
21,313,334,0.65234375,-0.8742515
39,309,348,0.6796875,-0.77586207
68,274,342,0.66796875,-0.60233918
51,298,349,0.68164062,-0.70773639
47,303,350,0.68359375,-0.73142857
26,323,349,0.68164062,-0.85100287
31,309,340,0.6640625,-0.81764706
61,290,351,0.68554688,-0.65242165
37,310,347,0.67773438,-0.78674352
10,333,343,0.66992188,-0.94169096
5,346,351,0.68554688,-0.97150997
0,343,343,0.66992188,-1
0,355,355,0.69335938,-1
0,347,347,0.67773438,-1
5,349,354,0.69140625,-0.97175141
0,350,350,0.68359375,-1
1,356,357,0.69726562,-0.99439776
0,348,348,0.6796875,-1
0,347,347,0.67773438,-1
0,363,363,0.70898438,-1
2,356,358,0.69921875,-0.98882682
9,340,349,0.68164062,-0.94842407
6,341,347,0.67773438,-0.96541787
0,349,349,0.68164062,-1
5,340,345,0.67382812,-0.97101449
0,354,354,0.69140625,-1
4,353,357,0.69726562,-0.97759104
12,335,347,0.67773438,-0.93083573
34,314,348,0.6796875,-0.8045977
4,348,352,0.6875,-0.97727273
0,355,355,0.69335938,-1
15,336,351,0.68554688,-0.91452991
29,322,351,0.68554688,-0.83475783
7,341,348,0.6796875,-0.95977011
6,338,344,0.671875,-0.96511628
0,353,353,0.68945312,-1
10,349,359,0.70117188,-0.94428969
7,334,341,0.66601562,-0.95894428
0,344,344,0.671875,-1
1,341,342,0.66796875,-0.99415205
5,341,346,0.67578125,-0.97109827
0,345,345,0.67382812,-1
0,354,354,0.69140625,-1
3,340,343,0.66992188,-0.98250729
0,343,343,0.66992188,-1
6,335,341,0.66601562,-0.96480938
9,340,349,0.68164062,-0.94842407
28,310,338,0.66015625,-0.83431953
27,326,353,0.68945312,-0.8470255
24,323,347,0.67773438,-0.86167147
12,334,346,0.67578125,-0.93063584
10,352,362,0.70703125,-0.94475138
14,329,343,0.66992188,-0.91836735
4,346,350,0.68359375,-0.97714286
6,347,353,0.68945312,-0.96600567
23,325,348,0.6796875,-0.86781609
34,317,351,0.68554688,-0.80626781
9,331,340,0.6640625,-0.94705882
14,330,344,0.671875,-0.91860465
25,325,350,0.68359375,-0.85714286
37,304,341,0.66601562,-0.7829912
26,324,350,0.68359375,-0.85142857
25,308,333,0.65039062,-0.84984985
9,343,352,0.6875,-0.94886364
10,345,355,0.69335938,-0.94366197
30,322,352,0.6875,-0.82954545
29,322,351,0.68554688,-0.83475783
22,323,345,0.67382812,-0.87246377
19,325,344,0.671875,-0.88953488
11,329,340,0.6640625,-0.93529412
1,357,358,0.69921875,-0.99441341
4,345,349,0.68164062,-0.97707736
7,341,348,0.6796875,-0.95977011
8,343,351,0.68554688,-0.95441595
18,322,340,0.6640625,-0.89411765
26,318,344,0.671875,-0.84883721
0,353,353,0.68945312,-1
3,351,354,0.69140625,-0.98305085
6,344,350,0.68359375,-0.96571429
0,352,352,0.6875,-1
15,338,353,0.68945312,-0.91501416
26,330,356,0.6953125,-0.85393258
28,311,339,0.66210938,-0.83480826
13,331,344,0.671875,-0.9244186
1,341,342,0.66796875,-0.99415205
0,352,352,0.6875,-1
3,348,351,0.68554688,-0.98290598
1,347,348,0.6796875,-0.99425287
4,348,352,0.6875,-0.97727273
5,346,351,0.68554688,-0.97150997
2,343,345,0.67382812,-0.9884058
1,350,351,0.68554688,-0.99430199
2,346,348,0.6796875,-0.98850575
3,346,349,0.68164062,-0.98280802
0,350,350,0.68359375,-1
18,339,357,0.69726562,-0.89915966
21,336,357,0.69726562,-0.88235294
14,339,353,0.68945312,-0.92067989
0,363,363,0.70898438,-1
2,347,349,0.68164062,-0.98853868
12,344,356,0.6953125,-0.93258427
6,336,342,0.66796875,-0.96491228
4,343,347,0.67773438,-0.97694524
4,356,360,0.703125,-0.97777778
8,331,339,0.66210938,-0.95280236
14,330,344,0.671875,-0.91860465
37,301,338,0.66015625,-0.78106509
38,318,356,0.6953125,-0.78651685
43,294,337,0.65820312,-0.74480712
12,331,343,0.66992188,-0.93002915
18,325,343,0.66992188,-0.89504373
5,350,355,0.69335938,-0.97183099
8,343,351,0.68554688,-0.95441595
2,352,354,0.69140625,-0.98870056
3,356,359,0.70117188,-0.98328691
8,342,350,0.68359375,-0.95428571
4,340,344,0.671875,-0.97674419
6,340,346,0.67578125,-0.96531792
7,345,352,0.6875,-0.96022727
1,345,346,0.67578125,-0.99421965
0,356,356,0.6953125,-1
12,333,345,0.67382812,-0.93043478
17,320,337,0.65820312,-0.89910979
0,356,356,0.6953125,-1
7,342,349,0.68164062,-0.95988539
23,318,341,0.66601562,-0.86510264
4,352,356,0.6953125,-0.97752809
15,336,351,0.68554688,-0.91452991
20,329,349,0.68164062,-0.88538682
11,331,342,0.66796875,-0.93567251
4,338,342,0.66796875,-0.97660819
1,351,352,0.6875,-0.99431818
5,348,353,0.68945312,-0.97167139
25,313,338,0.66015625,-0.85207101
1,348,349,0.68164062,-0.99426934
7,332,339,0.66210938,-0.95870206
0,345,345,0.67382812,-1
15,329,344,0.671875,-0.9127907
4,350,354,0.69140625,-0.97740113
3,338,341,0.66601562,-0.98240469
9,338,347,0.67773438,-0.9481268
0,348,348,0.6796875,-1
0,346,346,0.67578125,-1
2,341,343,0.66992188,-0.98833819
23,328,351,0.68554688,-0.86894587
5,337,342,0.66796875,-0.97076023
9,354,363,0.70898438,-0.95041322
25,318,343,0.66992188,-0.85422741
6,333,339,0.66210938,-0.96460177
6,354,360,0.703125,-0.96666667
3,337,340,0.6640625,-0.98235294
19,333,352,0.6875,-0.89204545
14,335,349,0.68164062,-0.91977077
16,340,356,0.6953125,-0.91011236
8,342,350,0.68359375,-0.95428571
6,339,345,0.67382812,-0.96521739
5,352,357,0.69726562,-0.9719888
1,343,344,0.671875,-0.99418605
1,349,350,0.68359375,-0.99428571
17,334,351,0.68554688,-0.9031339
1,350,351,0.68554688,-0.99430199
13,335,348,0.6796875,-0.92528736
17,331,348,0.6796875,-0.90229885
22,322,344,0.671875,-0.87209302
36,305,341,0.66601562,-0.7888563
11,331,342,0.66796875,-0.93567251
11,343,354,0.69140625,-0.93785311
5,340,345,0.67382812,-0.97101449
2,355,357,0.69726562,-0.98879552
29,319,348,0.6796875,-0.83333333
11,334,345,0.67382812,-0.93623188
14,348,362,0.70703125,-0.92265193
21,332,353,0.68945312,-0.88101983
5,336,341,0.66601562,-0.97067449
11,338,349,0.68164062,-0.93696275
13,331,344,0.671875,-0.9244186
12,330,342,0.66796875,-0.92982456
18,340,358,0.69921875,-0.89944134
22,329,351,0.68554688,-0.87464387
23,336,359,0.70117188,-0.8718663
18,335,353,0.68945312,-0.898017
11,337,348,0.6796875,-0.93678161
5,336,341,0.66601562,-0.97067449
13,341,354,0.69140625,-0.92655367
20,336,356,0.6953125,-0.88764045
22,325,347,0.67773438,-0.87319885
17,331,348,0.6796875,-0.90229885
11,332,343,0.66992188,-0.93586006
2,347,349,0.68164062,-0.98853868
0,357,357,0.69726562,-1
7,342,349,0.68164062,-0.95988539
13,337,350,0.68359375,-0.92571429
10,336,346,0.67578125,-0.94219653
2,351,353,0.68945312,-0.98866856
3,339,342,0.66796875,-0.98245614
14,340,354,0.69140625,-0.92090395
7,339,346,0.67578125,-0.95953757
34,311,345,0.67382812,-0.80289855
22,329,351,0.68554688,-0.87464387
0,344,344,0.671875,-1
6,343,349,0.68164062,-0.96561605
2,342,344,0.671875,-0.98837209
3,344,347,0.67773438,-0.98270893
18,332,350,0.68359375,-0.89714286
7,343,350,0.68359375,-0.96
5,350,355,0.69335938,-0.97183099
14,341,355,0.69335938,-0.92112676
15,327,342,0.66796875,-0.9122807
5,340,345,0.67382812,-0.97101449
0,353,353,0.68945312,-1
6,349,355,0.69335938,-0.96619718
9,334,343,0.66992188,-0.94752187
8,349,357,0.69726562,-0.95518207
5,339,344,0.671875,-0.97093023
21,336,357,0.69726562,-0.88235294
14,334,348,0.6796875,-0.91954023
2,349,351,0.68554688,-0.98860399
5,352,357,0.69726562,-0.9719888
3,345,348,0.6796875,-0.98275862
1,354,355,0.69335938,-0.9943662
0,351,351,0.68554688,-1
10,337,347,0.67773438,-0.94236311
16,334,350,0.68359375,-0.90857143
7,331,338,0.66015625,-0.95857988
6,349,355,0.69335938,-0.96619718
5,351,356,0.6953125,-0.97191011
13,337,350,0.68359375,-0.92571429
1,343,344,0.671875,-0.99418605
3,358,361,0.70507812,-0.9833795
7,344,351,0.68554688,-0.96011396
6,339,345,0.67382812,-0.96521739
11,328,339,0.66210938,-0.93510324
18,317,335,0.65429688,-0.89253731
0,349,349,0.68164062,-1
0,351,351,0.68554688,-1
0,351,351,0.68554688,-1
3,345,348,0.6796875,-0.98275862
11,344,355,0.69335938,-0.93802817
10,341,351,0.68554688,-0.94301994
0,356,356,0.6953125,-1
0,340,340,0.6640625,-1
2,360,362,0.70703125,-0.98895028
0,354,354,0.69140625,-1
2,352,354,0.69140625,-0.98870056
0,345,345,0.67382812,-1
2,342,344,0.671875,-0.98837209
5,330,335,0.65429688,-0.97014925
2,358,360,0.703125,-0.98888889
8,336,344,0.671875,-0.95348837
0,336,336,0.65625,-1
2,356,358,0.69921875,-0.98882682
15,347,362,0.70703125,-0.91712707
15,347,362,0.70703125,-0.91712707
0,349,349,0.68164062,-1
7,342,349,0.68164062,-0.95988539
23,336,359,0.70117188,-0.8718663
17,326,343,0.66992188,-0.90087464
13,334,347,0.67773438,-0.92507205
13,335,348,0.6796875,-0.92528736
2,347,349,0.68164062,-0.98853868
17,321,338,0.66015625,-0.89940828
15,348,363,0.70898438,-0.91735537
24,330,354,0.69140625,-0.86440678
22,329,351,0.68554688,-0.87464387
13,335,348,0.6796875,-0.92528736
1,364,365,0.71289062,-0.99452055
9,353,362,0.70703125,-0.95027624
0,370,370,0.72265625,-1
4,343,347,0.67773438,-0.97694524
9,345,354,0.69140625,-0.94915254
0,353,353,0.68945312,-1
8,340,348,0.6796875,-0.95402299
0,353,353,0.68945312,-1
0,349,349,0.68164062,-1
6,350,356,0.6953125,-0.96629213
6,337,343,0.66992188,-0.96501458
3,347,350,0.68359375,-0.98285714
6,339,345,0.67382812,-0.96521739
11,340,351,0.68554688,-0.93732194
2,356,358,0.69921875,-0.98882682
0,355,355,0.69335938,-1
0,357,357,0.69726562,-1
1,347,348,0.6796875,-0.99425287
15,333,348,0.6796875,-0.9137931
6,342,348,0.6796875,-0.96551724
17,318,335,0.65429688,-0.89850746
22,319,341,0.66601562,-0.87096774
14,336,350,0.68359375,-0.92
4,336,340,0.6640625,-0.97647059
6,344,350,0.68359375,-0.96571429
10,349,359,0.70117188,-0.94428969
22,321,343,0.66992188,-0.87172012
20,336,356,0.6953125,-0.88764045
15,329,344,0.671875,-0.9127907
14,345,359,0.70117188,-0.92200557
26,316,342,0.66796875,-0.84795322
27,313,340,0.6640625,-0.84117647
30,324,354,0.69140625,-0.83050847
8,335,343,0.66992188,-0.95335277
7,331,338,0.66015625,-0.95857988
3,345,348,0.6796875,-0.98275862
15,328,343,0.66992188,-0.91253644
10,338,348,0.6796875,-0.94252874
2,355,357,0.69726562,-0.98879552
6,343,349,0.68164062,-0.96561605
10,336,346,0.67578125,-0.94219653
2,335,337,0.65820312,-0.98813056
6,337,343,0.66992188,-0.96501458
20,333,353,0.68945312,-0.88668555
13,345,358,0.69921875,-0.9273743
3,342,345,0.67382812,-0.9826087
1,350,351,0.68554688,-0.99430199
9,327,336,0.65625,-0.94642857
7,335,342,0.66796875,-0.95906433
14,334,348,0.6796875,-0.91954023
11,334,345,0.67382812,-0.93623188
17,337,354,0.69140625,-0.9039548
35,323,358,0.69921875,-0.80446927
33,316,349,0.68164062,-0.81088825
7,344,351,0.68554688,-0.96011396
9,346,355,0.69335938,-0.94929577
3,351,354,0.69140625,-0.98305085
8,349,357,0.69726562,-0.95518207
2,347,349,0.68164062,-0.98853868
15,330,345,0.67382812,-0.91304348
23,322,345,0.67382812,-0.86666667
22,320,342,0.66796875,-0.87134503
10,339,349,0.68164062,-0.94269341
12,344,356,0.6953125,-0.93258427
0,342,342,0.66796875,-1
4,361,365,0.71289062,-0.97808219
11,340,351,0.68554688,-0.93732194
8,339,347,0.67773438,-0.95389049
4,354,358,0.69921875,-0.97765363
6,350,356,0.6953125,-0.96629213
7,350,357,0.69726562,-0.96078431
6,339,345,0.67382812,-0.96521739
0,348,348,0.6796875,-1
9,336,345,0.67382812,-0.94782609
10,329,339,0.66210938,-0.94100295
4,348,352,0.6875,-0.97727273
2,355,357,0.69726562,-0.98879552
4,351,355,0.69335938,-0.97746479
26,327,353,0.68945312,-0.85269122
6,335,341,0.66601562,-0.96480938
0,338,338,0.66015625,-1
3,354,357,0.69726562,-0.98319328
22,328,350,0.68359375,-0.87428571
9,336,345,0.67382812,-0.94782609
12,339,351,0.68554688,-0.93162393
1,344,345,0.67382812,-0.9942029
6,345,351,0.68554688,-0.96581197
6,352,358,0.69921875,-0.96648045
9,333,342,0.66796875,-0.94736842
1,356,357,0.69726562,-0.99439776
13,347,360,0.703125,-0.92777778
21,342,363,0.70898438,-0.88429752
17,335,352,0.6875,-0.90340909
29,313,342,0.66796875,-0.83040936
25,327,352,0.6875,-0.85795455
16,327,343,0.66992188,-0.90670554
6,354,360,0.703125,-0.96666667
4,357,361,0.70507812,-0.97783934
0,354,354,0.69140625,-1
12,329,341,0.66601562,-0.92961877
15,327,342,0.66796875,-0.9122807
0,351,351,0.68554688,-1
31,314,345,0.67382812,-0.82028986
25,327,352,0.6875,-0.85795455
5,347,352,0.6875,-0.97159091
3,354,357,0.69726562,-0.98319328
2,355,357,0.69726562,-0.98879552
2,337,339,0.66210938,-0.98820059
2,354,356,0.6953125,-0.98876404
5,335,340,0.6640625,-0.97058824
0,363,363,0.70898438,-1
22,334,356,0.6953125,-0.87640449
12,333,345,0.67382812,-0.93043478
12,332,344,0.671875,-0.93023256
5,335,340,0.6640625,-0.97058824
0,353,353,0.68945312,-1
6,347,353,0.68945312,-0.96600567
19,319,338,0.66015625,-0.88757396
42,303,345,0.67382812,-0.75652174
43,300,343,0.66992188,-0.74927114
14,337,351,0.68554688,-0.92022792
16,332,348,0.6796875,-0.90804598
11,330,341,0.66601562,-0.93548387
6,345,351,0.68554688,-0.96581197
2,355,357,0.69726562,-0.98879552
1,355,356,0.6953125,-0.99438202
3,350,353,0.68945312,-0.98300283
0,351,351,0.68554688,-1
9,330,339,0.66210938,-0.94690265
18,324,342,0.66796875,-0.89473684
3,354,357,0.69726562,-0.98319328
11,342,353,0.68945312,-0.93767705
20,335,355,0.69335938,-0.88732394
37,323,360,0.703125,-0.79444444
3,347,350,0.68359375,-0.98285714
1,356,357,0.69726562,-0.99439776
2,349,351,0.68554688,-0.98860399
4,337,341,0.66601562,-0.97653959
15,336,351,0.68554688,-0.91452991
8,351,359,0.70117188,-0.95543175
0,351,351,0.68554688,-1
5,350,355,0.69335938,-0.97183099
0,345,345,0.67382812,-1
9,332,341,0.66601562,-0.94721408
1,358,359,0.70117188,-0.99442897
0,337,337,0.65820312,-1
1,350,351,0.68554688,-0.99430199
17,336,353,0.68945312,-0.90368272
10,354,364,0.7109375,-0.94505495
11,339,350,0.68359375,-0.93714286
7,334,341,0.66601562,-0.95894428
13,333,346,0.67578125,-0.92485549
29,319,348,0.6796875,-0.83333333
17,331,348,0.6796875,-0.90229885
16,334,350,0.68359375,-0.90857143
