n_hor,n_ver,n_tot,eta,S
23,325,348,0.6796875,-0.86781609
21,330,351,0.68554688,-0.88034188
4,328,332,0.6484375,-0.97590361
0,346,346,0.67578125,-1
0,360,360,0.703125,-1
0,334,334,0.65234375,-1
4,340,344,0.671875,-0.97674419
2,352,354,0.69140625,-0.98870056
28,322,350,0.68359375,-0.84
34,320,354,0.69140625,-0.8079096
13,325,338,0.66015625,-0.92307692
6,340,346,0.67578125,-0.96531792
5,352,357,0.69726562,-0.9719888
2,343,345,0.67382812,-0.9884058
4,342,346,0.67578125,-0.97687861
29,312,341,0.66601562,-0.82991202
3,340,343,0.66992188,-0.98250729
2,348,350,0.68359375,-0.98857143
9,330,339,0.66210938,-0.94690265
28,313,341,0.66601562,-0.83577713
32,315,347,0.67773438,-0.81556196
13,340,353,0.68945312,-0.92634561
45,294,339,0.66210938,-0.73451327
57,278,335,0.65429688,-0.65970149
41,304,345,0.67382812,-0.76231884
79,266,345,0.67382812,-0.54202899
96,243,339,0.66210938,-0.43362832
87,256,343,0.66992188,-0.49271137
36,329,365,0.71289062,-0.80273973
9,338,347,0.67773438,-0.9481268
14,342,356,0.6953125,-0.92134831
0,348,348,0.6796875,-1
8,330,338,0.66015625,-0.95266272
6,350,356,0.6953125,-0.96629213
1,340,341,0.66601562,-0.9941349
2,345,347,0.67773438,-0.98847262
0,351,351,0.68554688,-1
0,352,352,0.6875,-1
9,330,339,0.66210938,-0.94690265
0,351,351,0.68554688,-1
4,340,344,0.671875,-0.97674419
13,318,331,0.64648438,-0.92145015
7,343,350,0.68359375,-0.96
0,348,348,0.6796875,-1
0,346,346,0.67578125,-1
0,352,352,0.6875,-1
9,340,349,0.68164062,-0.94842407
1,361,362,0.70703125,-0.99447514
3,347,350,0.68359375,-0.98285714
7,335,342,0.66796875,-0.95906433
3,340,343,0.66992188,-0.98250729
0,349,349,0.68164062,-1
7,344,351,0.68554688,-0.96011396
14,333,347,0.67773438,-0.91930836
18,331,349,0.68164062,-0.89684814
12,340,352,0.6875,-0.93181818
15,337,352,0.6875,-0.91477273
18,322,340,0.6640625,-0.89411765
1,350,351,0.68554688,-0.99430199
5,353,358,0.69921875,-0.97206704
0,358,358,0.69921875,-1
7,336,343,0.66992188,-0.95918367
6,337,343,0.66992188,-0.96501458
13,333,346,0.67578125,-0.92485549
5,334,339,0.66210938,-0.97050147
6,341,347,0.67773438,-0.96541787
2,335,337,0.65820312,-0.98813056
8,338,346,0.67578125,-0.95375723
3,354,357,0.69726562,-0.98319328
8,337,345,0.67382812,-0.95362319
5,345,350,0.68359375,-0.97142857
0,348,348,0.6796875,-1
4,341,345,0.67382812,-0.97681159
1,341,342,0.66796875,-0.99415205
1,346,347,0.67773438,-0.99423631
8,346,354,0.69140625,-0.95480226
7,341,348,0.6796875,-0.95977011
17,338,355,0.69335938,-0.90422535
22,324,346,0.67578125,-0.87283237
6,349,355,0.69335938,-0.96619718
8,336,344,0.671875,-0.95348837
14,341,355,0.69335938,-0.92112676
17,325,342,0.66796875,-0.9005848
29,326,355,0.69335938,-0.83661972
17,323,340,0.6640625,-0.9
8,338,346,0.67578125,-0.95375723
16,336,352,0.6875,-0.90909091
0,363,363,0.70898438,-1
1,361,362,0.70703125,-0.99447514
3,348,351,0.68554688,-0.98290598
0,348,348,0.6796875,-1
2,347,349,0.68164062,-0.98853868
11,342,353,0.68945312,-0.93767705
14,330,344,0.671875,-0.91860465
7,344,351,0.68554688,-0.96011396
2,352,354,0.69140625,-0.98870056
10,340,350,0.68359375,-0.94285714
9,338,347,0.67773438,-0.9481268
8,337,345,0.67382812,-0.95362319
2,365,367,0.71679688,-0.98910082
0,349,349,0.68164062,-1
10,342,352,0.6875,-0.94318182
12,330,342,0.66796875,-0.92982456
6,341,347,0.67773438,-0.96541787
1,357,358,0.69921875,-0.99441341
0,356,356,0.6953125,-1
0,346,346,0.67578125,-1
11,341,352,0.6875,-0.9375
8,352,360,0.703125,-0.95555556
5,340,345,0.67382812,-0.97101449
3,355,358,0.69921875,-0.98324022
15,318,333,0.65039062,-0.90990991
6,342,348,0.6796875,-0.96551724
32,324,356,0.6953125,-0.82022472
15,327,342,0.66796875,-0.9122807
18,327,345,0.67382812,-0.89565217
0,352,352,0.6875,-1
0,351,351,0.68554688,-1
4,342,346,0.67578125,-0.97687861
19,325,344,0.671875,-0.88953488
0,347,347,0.67773438,-1
5,346,351,0.68554688,-0.97150997
4,344,348,0.6796875,-0.97701149
4,352,356,0.6953125,-0.97752809
23,328,351,0.68554688,-0.86894587
13,338,351,0.68554688,-0.92592593
5,347,352,0.6875,-0.97159091
55,295,350,0.68359375,-0.68571429
39,302,341,0.66601562,-0.771261
19,326,345,0.67382812,-0.88985507
19,333,352,0.6875,-0.89204545
5,343,348,0.6796875,-0.97126437
8,345,353,0.68945312,-0.95467422
11,342,353,0.68945312,-0.93767705
12,336,348,0.6796875,-0.93103448
14,330,344,0.671875,-0.91860465
5,342,347,0.67773438,-0.97118156
19,321,340,0.6640625,-0.88823529
4,359,363,0.70898438,-0.97796143
12,334,346,0.67578125,-0.93063584
5,352,357,0.69726562,-0.9719888
8,341,349,0.68164062,-0.95415473
0,349,349,0.68164062,-1
2,349,351,0.68554688,-0.98860399
10,328,338,0.66015625,-0.9408284
0,354,354,0.69140625,-1
0,355,355,0.69335938,-1
12,335,347,0.67773438,-0.93083573
9,344,353,0.68945312,-0.9490085
8,329,337,0.65820312,-0.95252226
7,325,332,0.6484375,-0.95783133
6,343,349,0.68164062,-0.96561605
11,340,351,0.68554688,-0.93732194
9,346,355,0.69335938,-0.94929577
16,328,344,0.671875,-0.90697674
7,337,344,0.671875,-0.95930233
7,335,342,0.66796875,-0.95906433
14,326,340,0.6640625,-0.91764706
5,346,351,0.68554688,-0.97150997
2,344,346,0.67578125,-0.98843931
8,343,351,0.68554688,-0.95441595
13,337,350,0.68359375,-0.92571429
19,335,354,0.69140625,-0.89265537
10,335,345,0.67382812,-0.94202899
17,331,348,0.6796875,-0.90229885
16,337,353,0.68945312,-0.90934844
21,325,346,0.67578125,-0.87861272
8,339,347,0.67773438,-0.95389049
5,334,339,0.66210938,-0.97050147
5,347,352,0.6875,-0.97159091
1,346,347,0.67773438,-0.99423631
12,339,351,0.68554688,-0.93162393
10,335,345,0.67382812,-0.94202899
15,334,349,0.68164062,-0.91404011
8,347,355,0.69335938,-0.95492958
2,338,340,0.6640625,-0.98823529
0,344,344,0.671875,-1
14,330,344,0.671875,-0.91860465
9,345,354,0.69140625,-0.94915254
6,362,368,0.71875,-0.9673913
16,342,358,0.69921875,-0.91061453
6,347,353,0.68945312,-0.96600567
0,346,346,0.67578125,-1
9,338,347,0.67773438,-0.9481268
19,319,338,0.66015625,-0.88757396
4,343,347,0.67773438,-0.97694524
0,352,352,0.6875,-1
20,331,351,0.68554688,-0.88603989
11,333,344,0.671875,-0.93604651
21,320,341,0.66601562,-0.87683284
25,328,353,0.68945312,-0.85835694
45,302,347,0.67773438,-0.74063401
8,345,353,0.68945312,-0.95467422
9,341,350,0.68359375,-0.94857143
11,332,343,0.66992188,-0.93586006
3,354,357,0.69726562,-0.98319328
0,358,358,0.69921875,-1
0,350,350,0.68359375,-1
6,337,343,0.66992188,-0.96501458
8,334,342,0.66796875,-0.95321637
2,340,342,0.66796875,-0.98830409
10,343,353,0.68945312,-0.94334278
1,354,355,0.69335938,-0.9943662
4,338,342,0.66796875,-0.97660819
6,339,345,0.67382812,-0.96521739
1,352,353,0.68945312,-0.99433428
3,359,362,0.70703125,-0.98342541
15,329,344,0.671875,-0.9127907
23,312,335,0.65429688,-0.86268657
18,331,349,0.68164062,-0.89684814
6,353,359,0.70117188,-0.96657382
17,334,351,0.68554688,-0.9031339
8,350,358,0.69921875,-0.95530726
5,342,347,0.67773438,-0.97118156
27,316,343,0.66992188,-0.8425656
40,312,352,0.6875,-0.77272727
23,315,338,0.66015625,-0.86390533
6,339,345,0.67382812,-0.96521739
0,350,350,0.68359375,-1
1,354,355,0.69335938,-0.9943662
2,350,352,0.6875,-0.98863636
2,339,341,0.66601562,-0.98826979
18,329,347,0.67773438,-0.8962536
21,329,350,0.68359375,-0.88
21,323,344,0.671875,-0.87790698
31,307,338,0.66015625,-0.81656805
28,318,346,0.67578125,-0.83815029
22,323,345,0.67382812,-0.87246377
4,349,353,0.68945312,-0.97733711
6,344,350,0.68359375,-0.96571429
9,331,340,0.6640625,-0.94705882
5,341,346,0.67578125,-0.97109827
1,364,365,0.71289062,-0.99452055
12,345,357,0.69726562,-0.93277311
22,338,360,0.703125,-0.87777778
17,338,355,0.69335938,-0.90422535
10,333,343,0.66992188,-0.94169096
1,344,345,0.67382812,-0.9942029
12,320,332,0.6484375,-0.92771084
14,337,351,0.68554688,-0.92022792
3,352,355,0.69335938,-0.98309859
9,346,355,0.69335938,-0.94929577
8,338,346,0.67578125,-0.95375723
4,350,354,0.69140625,-0.97740113
3,364,367,0.71679688,-0.98365123
7,344,351,0.68554688,-0.96011396
7,353,360,0.703125,-0.96111111
4,345,349,0.68164062,-0.97707736
9,335,344,0.671875,-0.94767442
0,341,341,0.66601562,-1
8,339,347,0.67773438,-0.95389049
11,339,350,0.68359375,-0.93714286
1,351,352,0.6875,-0.99431818
9,350,359,0.70117188,-0.94986072
11,338,349,0.68164062,-0.93696275
12,335,347,0.67773438,-0.93083573
7,343,350,0.68359375,-0.96
8,351,359,0.70117188,-0.95543175
8,351,359,0.70117188,-0.95543175
20,321,341,0.66601562,-0.88269795
20,329,349,0.68164062,-0.88538682
18,326,344,0.671875,-0.89534884
32,299,331,0.64648438,-0.80664653
34,317,351,0.68554688,-0.80626781
29,316,345,0.67382812,-0.83188406
29,314,343,0.66992188,-0.83090379
14,339,353,0.68945312,-0.92067989
14,330,344,0.671875,-0.91860465
29,323,352,0.6875,-0.83522727
16,341,357,0.69726562,-0.91036415
4,353,357,0.69726562,-0.97759104
0,337,337,0.65820312,-1
20,325,345,0.67382812,-0.88405797
12,332,344,0.671875,-0.93023256
23,326,349,0.68164062,-0.86819484
24,328,352,0.6875,-0.86363636
14,339,353,0.68945312,-0.92067989
12,346,358,0.69921875,-0.93296089
17,344,361,0.70507812,-0.90581717
16,325,341,0.66601562,-0.90615836
2,347,349,0.68164062,-0.98853868
10,341,351,0.68554688,-0.94301994
23,319,342,0.66796875,-0.86549708
14,333,347,0.67773438,-0.91930836
10,331,341,0.66601562,-0.94134897
22,329,351,0.68554688,-0.87464387
32,299,331,0.64648438,-0.80664653
51,299,350,0.68359375,-0.70857143
74,274,348,0.6796875,-0.57471264
51,294,345,0.67382812,-0.70434783
25,327,352,0.6875,-0.85795455
41,305,346,0.67578125,-0.76300578
60,280,340,0.6640625,-0.64705882
61,284,345,0.67382812,-0.64637681
83,259,342,0.66796875,-0.51461988
80,258,338,0.66015625,-0.52662722
64,285,349,0.68164062,-0.63323782
42,304,346,0.67578125,-0.75722543
40,314,354,0.69140625,-0.7740113
52,282,334,0.65234375,-0.68862275
43,300,343,0.66992188,-0.74927114
9,347,356,0.6953125,-0.9494382
14,344,358,0.69921875,-0.92178771
15,335,350,0.68359375,-0.91428571
12,339,351,0.68554688,-0.93162393
10,346,356,0.6953125,-0.94382022
24,328,352,0.6875,-0.86363636
40,306,346,0.67578125,-0.76878613
35,309,344,0.671875,-0.79651163
20,336,356,0.6953125,-0.88764045
7,349,356,0.6953125,-0.96067416
0,351,351,0.68554688,-1
24,318,342,0.66796875,-0.85964912
6,346,352,0.6875,-0.96590909
1,359,360,0.703125,-0.99444444
4,346,350,0.68359375,-0.97714286
10,336,346,0.67578125,-0.94219653
9,323,332,0.6484375,-0.94578313
17,340,357,0.69726562,-0.9047619
13,339,352,0.6875,-0.92613636
22,328,350,0.68359375,-0.87428571
20,333,353,0.68945312,-0.88668555
27,316,343,0.66992188,-0.8425656
11,345,356,0.6953125,-0.93820225
8,326,334,0.65234375,-0.95209581
0,352,352,0.6875,-1
3,345,348,0.6796875,-0.98275862
0,367,367,0.71679688,-1
0,343,343,0.66992188,-1
1,349,350,0.68359375,-0.99428571
7,347,354,0.69140625,-0.96045198
6,348,354,0.69140625,-0.96610169
21,326,347,0.67773438,-0.87896254
11,354,365,0.71289062,-0.93972603
21,322,343,0.66992188,-0.87755102
22,323,345,0.67382812,-0.87246377
23,316,339,0.66210938,-0.86430678
27,307,334,0.65234375,-0.83832335
7,339,346,0.67578125,-0.95953757
6,343,349,0.68164062,-0.96561605
24,323,347,0.67773438,-0.86167147
6,343,349,0.68164062,-0.96561605
16,331,347,0.67773438,-0.90778098
29,315,344,0.671875,-0.83139535
17,327,344,0.671875,-0.90116279
24,316,340,0.6640625,-0.85882353
32,305,337,0.65820312,-0.81008902
45,309,354,0.69140625,-0.74576271
36,300,336,0.65625,-0.78571429
0,349,349,0.68164062,-1
3,351,354,0.69140625,-0.98305085
1,351,352,0.6875,-0.99431818
0,362,362,0.70703125,-1
0,346,346,0.67578125,-1
5,352,357,0.69726562,-0.9719888
0,347,347,0.67773438,-1
5,340,345,0.67382812,-0.97101449
3,353,356,0.6953125,-0.98314607
4,355,359,0.70117188,-0.97771588
17,336,353,0.68945312,-0.90368272
13,342,355,0.69335938,-0.92676056
5,342,347,0.67773438,-0.97118156
5,339,344,0.671875,-0.97093023
1,345,346,0.67578125,-0.99421965
0,336,336,0.65625,-1
0,338,338,0.66015625,-1
3,348,351,0.68554688,-0.98290598
5,358,363,0.70898438,-0.97245179
3,338,341,0.66601562,-0.98240469
3,346,349,0.68164062,-0.98280802
9,341,350,0.68359375,-0.94857143
4,349,353,0.68945312,-0.97733711
9,349,358,0.69921875,-0.94972067
1,347,348,0.6796875,-0.99425287
5,347,352,0.6875,-0.97159091
13,341,354,0.69140625,-0.92655367
6,328,334,0.65234375,-0.96407186
18,333,351,0.68554688,-0.8974359
13,339,352,0.6875,-0.92613636
16,332,348,0.6796875,-0.90804598
11,337,348,0.6796875,-0.93678161
16,334,350,0.68359375,-0.90857143
3,349,352,0.6875,-0.98295455
8,338,346,0.67578125,-0.95375723
3,346,349,0.68164062,-0.98280802
11,336,347,0.67773438,-0.93659942
29,323,352,0.6875,-0.83522727
14,334,348,0.6796875,-0.91954023
7,347,354,0.69140625,-0.96045198
4,352,356,0.6953125,-0.97752809
2,352,354,0.69140625,-0.98870056
4,343,347,0.67773438,-0.97694524
3,348,351,0.68554688,-0.98290598
12,330,342,0.66796875,-0.92982456
2,350,352,0.6875,-0.98863636
9,341,350,0.68359375,-0.94857143
14,333,347,0.67773438,-0.91930836
20,336,356,0.6953125,-0.88764045
1,356,357,0.69726562,-0.99439776
0,349,349,0.68164062,-1
12,331,343,0.66992188,-0.93002915
20,324,344,0.671875,-0.88372093
11,332,343,0.66992188,-0.93586006
4,342,346,0.67578125,-0.97687861
6,339,345,0.67382812,-0.96521739
9,337,346,0.67578125,-0.94797688
12,343,355,0.69335938,-0.93239437
7,353,360,0.703125,-0.96111111
1,352,353,0.68945312,-0.99433428
13,332,345,0.67382812,-0.92463768
15,332,347,0.67773438,-0.91354467
3,347,350,0.68359375,-0.98285714
8,338,346,0.67578125,-0.95375723
0,340,340,0.6640625,-1
8,334,342,0.66796875,-0.95321637
12,329,341,0.66601562,-0.92961877
2,339,341,0.66601562,-0.98826979
0,356,356,0.6953125,-1
28,315,343,0.66992188,-0.83673469
6,350,356,0.6953125,-0.96629213
2,352,354,0.69140625,-0.98870056
8,327,335,0.65429688,-0.95223881
17,328,345,0.67382812,-0.90144928
32,321,353,0.68945312,-0.81869688
15,337,352,0.6875,-0.91477273
13,327,340,0.6640625,-0.92352941
10,336,346,0.67578125,-0.94219653
3,360,363,0.70898438,-0.98347107
10,346,356,0.6953125,-0.94382022
2,337,339,0.66210938,-0.98820059
1,349,350,0.68359375,-0.99428571
6,325,331,0.64648438,-0.96374622
12,339,351,0.68554688,-0.93162393
10,340,350,0.68359375,-0.94285714
12,329,341,0.66601562,-0.92961877
20,314,334,0.65234375,-0.88023952
0,361,361,0.70507812,-1
1,338,339,0.66210938,-0.99410029
0,358,358,0.69921875,-1
10,347,357,0.69726562,-0.94397759
5,352,357,0.69726562,-0.9719888
3,340,343,0.66992188,-0.98250729
11,335,346,0.67578125,-0.93641618
10,338,348,0.6796875,-0.94252874
8,339,347,0.67773438,-0.95389049
8,342,350,0.68359375,-0.95428571
8,341,349,0.68164062,-0.95415473
9,329,338,0.66015625,-0.94674556
8,345,353,0.68945312,-0.95467422
8,344,352,0.6875,-0.95454545
7,344,351,0.68554688,-0.96011396
0,354,354,0.69140625,-1
15,335,350,0.68359375,-0.91428571
23,323,346,0.67578125,-0.86705202
21,324,345,0.67382812,-0.87826087
42,301,343,0.66992188,-0.75510204
16,323,339,0.66210938,-0.90560472
23,318,341,0.66601562,-0.86510264
11,339,350,0.68359375,-0.93714286
23,329,352,0.6875,-0.86931818
5,337,342,0.66796875,-0.97076023
0,351,351,0.68554688,-1
14,333,347,0.67773438,-0.91930836
40,314,354,0.69140625,-0.7740113
13,348,361,0.70507812,-0.92797784
0,364,364,0.7109375,-1
2,358,360,0.703125,-0.98888889
15,327,342,0.66796875,-0.9122807
45,296,341,0.66601562,-0.73607038
32,313,345,0.67382812,-0.81449275
29,323,352,0.6875,-0.83522727
11,327,338,0.66015625,-0.93491124
9,336,345,0.67382812,-0.94782609
13,336,349,0.68164062,-0.92550143
19,322,341,0.66601562,-0.88856305
16,329,345,0.67382812,-0.90724638
8,349,357,0.69726562,-0.95518207
13,337,350,0.68359375,-0.92571429
20,335,355,0.69335938,-0.88732394
4,334,338,0.66015625,-0.97633136
14,324,338,0.66015625,-0.91715976
31,314,345,0.67382812,-0.82028986
10,353,363,0.70898438,-0.94490358
21,328,349,0.68164062,-0.87965616
28,327,355,0.69335938,-0.84225352
18,329,347,0.67773438,-0.8962536
35,292,327,0.63867188,-0.78593272
7,337,344,0.671875,-0.95930233
1,364,365,0.71289062,-0.99452055
19,328,347,0.67773438,-0.89048991
0,356,356,0.6953125,-1
9,348,357,0.69726562,-0.94957983
3,353,356,0.6953125,-0.98314607
7,349,356,0.6953125,-0.96067416
3,348,351,0.68554688,-0.98290598
16,327,343,0.66992188,-0.90670554
20,335,355,0.69335938,-0.88732394
0,359,359,0.70117188,-1
4,354,358,0.69921875,-0.97765363
9,342,351,0.68554688,-0.94871795
4,351,355,0.69335938,-0.97746479
9,340,349,0.68164062,-0.94842407
30,313,343,0.66992188,-0.82507289
29,315,344,0.671875,-0.83139535
18,334,352,0.6875,-0.89772727
6,347,353,0.68945312,-0.96600567
0,356,356,0.6953125,-1
2,353,355,0.69335938,-0.98873239
8,342,350,0.68359375,-0.95428571
9,354,363,0.70898438,-0.95041322
8,336,344,0.671875,-0.95348837
5,353,358,0.69921875,-0.97206704
17,333,350,0.68359375,-0.90285714
16,327,343,0.66992188,-0.90670554
0,354,354,0.69140625,-1
6,342,348,0.6796875,-0.96551724
24,331,355,0.69335938,-0.86478873
10,312,322,0.62890625,-0.9378882
4,348,352,0.6875,-0.97727273
0,353,353,0.68945312,-1
0,338,338,0.66015625,-1
13,352,365,0.71289062,-0.92876712
22,323,345,0.67382812,-0.87246377
2,347,349,0.68164062,-0.98853868
0,344,344,0.671875,-1
2,353,355,0.69335938,-0.98873239
0,360,360,0.703125,-1
2,358,360,0.703125,-0.98888889
5,337,342,0.66796875,-0.97076023
16,331,347,0.67773438,-0.90778098
6,335,341,0.66601562,-0.96480938
11,330,341,0.66601562,-0.93548387
1,345,346,0.67578125,-0.99421965
8,350,358,0.69921875,-0.95530726
10,327,337,0.65820312,-0.94065282
2,349,351,0.68554688,-0.98860399
16,327,343,0.66992188,-0.90670554
8,344,352,0.6875,-0.95454545
1,336,337,0.65820312,-0.99406528
1,353,354,0.69140625,-0.99435028
4,356,360,0.703125,-0.97777778
0,356,356,0.6953125,-1
11,339,350,0.68359375,-0.93714286
12,336,348,0.6796875,-0.93103448
26,325,351,0.68554688,-0.85185185
26,323,349,0.68164062,-0.85100287
5,351,356,0.6953125,-0.97191011
0,355,355,0.69335938,-1
4,339,343,0.66992188,-0.97667638
1,347,348,0.6796875,-0.99425287
5,344,349,0.68164062,-0.9713467
2,331,333,0.65039062,-0.98798799
5,348,353,0.68945312,-0.97167139
2,348,350,0.68359375,-0.98857143
8,344,352,0.6875,-0.95454545
9,355,364,0.7109375,-0.95054945
10,325,335,0.65429688,-0.94029851
11,344,355,0.69335938,-0.93802817
23,325,348,0.6796875,-0.86781609
0,349,349,0.68164062,-1
8,349,357,0.69726562,-0.95518207
17,325,342,0.66796875,-0.9005848
2,347,349,0.68164062,-0.98853868
4,350,354,0.69140625,-0.97740113
1,355,356,0.6953125,-0.99438202
2,328,330,0.64453125,-0.98787879
15,334,349,0.68164062,-0.91404011
33,312,345,0.67382812,-0.80869565
45,300,345,0.67382812,-0.73913043
42,300,342,0.66796875,-0.75438596
42,313,355,0.69335938,-0.76338028
28,321,349,0.68164062,-0.83954155
8,349,357,0.69726562,-0.95518207
8,332,340,0.6640625,-0.95294118
2,342,344,0.671875,-0.98837209
3,350,353,0.68945312,-0.98300283
17,328,345,0.67382812,-0.90144928
17,337,354,0.69140625,-0.9039548
2,352,354,0.69140625,-0.98870056
8,350,358,0.69921875,-0.95530726
9,346,355,0.69335938,-0.94929577
3,347,350,0.68359375,-0.98285714
0,348,348,0.6796875,-1
0,357,357,0.69726562,-1
27,326,353,0.68945312,-0.8470255
39,302,341,0.66601562,-0.771261
24,328,352,0.6875,-0.86363636
26,320,346,0.67578125,-0.84971098
19,328,347,0.67773438,-0.89048991
7,340,347,0.67773438,-0.95965418
32,319,351,0.68554688,-0.81766382
17,322,339,0.66210938,-0.89970501
4,350,354,0.69140625,-0.97740113
12,329,341,0.66601562,-0.92961877
11,338,349,0.68164062,-0.93696275
10,347,357,0.69726562,-0.94397759
27,332,359,0.70117188,-0.84958217
16,327,343,0.66992188,-0.90670554
17,330,347,0.67773438,-0.90201729
3,336,339,0.66210938,-0.98230088
0,350,350,0.68359375,-1
1,351,352,0.6875,-0.99431818
1,355,356,0.6953125,-0.99438202
17,334,351,0.68554688,-0.9031339
14,331,345,0.67382812,-0.91884058
2,356,358,0.69921875,-0.98882682
3,342,345,0.67382812,-0.9826087
4,345,349,0.68164062,-0.97707736
2,352,354,0.69140625,-0.98870056
12,327,339,0.66210938,-0.92920354
11,340,351,0.68554688,-0.93732194
0,354,354,0.69140625,-1
15,326,341,0.66601562,-0.91202346
29,307,336,0.65625,-0.82738095
14,341,355,0.69335938,-0.92112676
29,313,342,0.66796875,-0.83040936
40,312,352,0.6875,-0.77272727
58,287,345,0.67382812,-0.66376812
73,273,346,0.67578125,-0.57803468
65,260,325,0.63476562,-0.6
77,266,343,0.66992188,-0.55102041
102,237,339,0.66210938,-0.39823009
98,246,344,0.671875,-0.43023256
85,258,343,0.66992188,-0.50437318
76,265,341,0.66601562,-0.5542522
57,288,345,0.67382812,-0.66956522
48,292,340,0.6640625,-0.71764706
24,318,342,0.66796875,-0.85964912
19,322,341,0.66601562,-0.88856305
22,327,349,0.68164062,-0.8739255
13,345,358,0.69921875,-0.9273743
28,309,337,0.65820312,-0.83382789
20,326,346,0.67578125,-0.88439306
16,330,346,0.67578125,-0.90751445
7,330,337,0.65820312,-0.95845697
29,319,348,0.6796875,-0.83333333
34,301,335,0.65429688,-0.79701493
20,339,359,0.70117188,-0.88857939
10,338,348,0.6796875,-0.94252874
7,339,346,0.67578125,-0.95953757
5,345,350,0.68359375,-0.97142857
1,355,356,0.6953125,-0.99438202
8,340,348,0.6796875,-0.95402299
0,357,357,0.69726562,-1
7,339,346,0.67578125,-0.95953757
3,350,353,0.68945312,-0.98300283
9,337,346,0.67578125,-0.94797688
5,354,359,0.70117188,-0.97214485
9,329,338,0.66015625,-0.94674556
2,350,352,0.6875,-0.98863636
8,336,344,0.671875,-0.95348837
2,337,339,0.66210938,-0.98820059
0,353,353,0.68945312,-1
7,353,360,0.703125,-0.96111111
6,349,355,0.69335938,-0.96619718
20,326,346,0.67578125,-0.88439306
20,333,353,0.68945312,-0.88668555
29,316,345,0.67382812,-0.83188406
20,331,351,0.68554688,-0.88603989
2,346,348,0.6796875,-0.98850575
4,351,355,0.69335938,-0.97746479
2,347,349,0.68164062,-0.98853868
5,346,351,0.68554688,-0.97150997
5,348,353,0.68945312,-0.97167139
1,347,348,0.6796875,-0.99425287
9,337,346,0.67578125,-0.94797688
4,335,339,0.66210938,-0.97640118
1,344,345,0.67382812,-0.9942029
3,342,345,0.67382812,-0.9826087
4,341,345,0.67382812,-0.97681159
4,343,347,0.67773438,-0.97694524
2,355,357,0.69726562,-0.98879552
2,370,372,0.7265625,-0.98924731
0,349,349,0.68164062,-1
10,334,344,0.671875,-0.94186047
19,338,357,0.69726562,-0.89355742
11,329,340,0.6640625,-0.93529412
4,345,349,0.68164062,-0.97707736
0,360,360,0.703125,-1
1,341,342,0.66796875,-0.99415205
14,344,358,0.69921875,-0.92178771
6,348,354,0.69140625,-0.96610169
17,329,346,0.67578125,-0.9017341
20,320,340,0.6640625,-0.88235294
12,335,347,0.67773438,-0.93083573
4,346,350,0.68359375,-0.97714286
7,353,360,0.703125,-0.96111111
14,326,340,0.6640625,-0.91764706
7,338,345,0.67382812,-0.95942029
9,350,359,0.70117188,-0.94986072
5,348,353,0.68945312,-0.97167139
0,351,351,0.68554688,-1
3,345,348,0.6796875,-0.98275862
21,317,338,0.66015625,-0.87573964
25,331,356,0.6953125,-0.85955056
12,333,345,0.67382812,-0.93043478
24,313,337,0.65820312,-0.85756677
60,304,364,0.7109375,-0.67032967
51,287,338,0.66015625,-0.69822485
27,321,348,0.6796875,-0.84482759
50,298,348,0.6796875,-0.71264368
29,317,346,0.67578125,-0.83236994
